#{"t_start": 1678571627.4362721, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,failure_shared_disjointness,episode_failure_shared_disjointness,shared_counter,episode_shared_counter,dpp_counter,episode_dpp_counter,compactness,throughput,available_slots_working,available_slots_backup
0,50,2.995991,0.52,0.4714799358584903,0.4725,"(0.52,)",0.0,0.0,0.4725,0.52,0.37875,0.44,0.14875,0.04,0.37875,0.44,1.7006145677126698,5639.944946136225,6942,8637
13,50,3.196142,0.44,0.4690499062683616,0.47058823529411764,"(0.44,)",0.0,0.0,0.47058823529411764,0.44,0.3811764705882353,0.42,0.14823529411764705,0.14,0.3811764705882353,0.42,1.6831145521898006,5702.750765633311,6894,8594
1,50,3.385185,0.54,0.47490780116814596,0.47444444444444445,"(0.54,)",0.0022222222222222222,0.04,0.4722222222222222,0.5,0.38222222222222224,0.4,0.14555555555555555,0.1,0.38,0.36,1.6669337088833873,5724.854810746963,6839,8591
-1,50,3.556647,0.58,0.4803176622202882,0.48,"(0.58,)",0.004210526315789474,0.04,0.47578947368421054,0.54,0.3778947368421053,0.3,0.14526315789473684,0.14,0.37473684210526315,0.28,1.6531330976784493,5790.973404758342,6643,8564
17,50,3.764417,0.38,0.47547286723175064,0.475,"(0.38,)",0.005,0.02,0.47,0.36,0.385,0.52,0.143,0.1,0.382,0.52,1.634493224034325,5858.508252222736,6687,8514
6,50,3.967454,0.48,0.4749178565480066,0.47523809523809524,"(0.48,)",0.004761904761904762,0.0,0.4704761904761905,0.48,0.38761904761904764,0.44,0.14,0.08,0.38476190476190475,0.44,1.6364579771491505,5869.615966197562,7463,8698
9,50,4.1551,0.48,0.4738244343891403,0.47545454545454546,"(0.48,)",0.004545454545454545,0.0,0.4709090909090909,0.48,0.38727272727272727,0.38,0.14,0.14,0.3845454545454545,0.38,1.6373370906317573,5846.839466810634,7150,8579
9,50,4.334549,0.48,0.47710319104848736,0.4756521739130435,"(0.48,)",0.004347826086956522,0.0,0.47130434782608693,0.48,0.3869565217391304,0.38,0.14,0.14,0.3843478260869565,0.38,1.6303035426987005,5849.001631261276,6711,8504
-2,50,4.512595,0.56,0.4799639921100359,0.4791666666666667,"(0.56,)",0.005,0.02,0.4741666666666667,0.54,0.3858333333333333,0.36,0.1375,0.08,0.38333333333333336,0.36,1.6123135740090637,5902.9266688064845,6566,8448
8,50,4.699771,0.48,0.4793000725643213,0.4792,"(0.48,)",0.0064,0.04,0.4728,0.44,0.388,0.44,0.1368,0.12,0.384,0.4,1.6028676823913266,5959.709931598966,6573,8545
-3,50,4.879795,0.56,0.48212447929429064,0.4823076923076923,"(0.56,)",0.008461538461538461,0.06,0.47384615384615386,0.5,0.39,0.44,0.13384615384615384,0.06,0.38384615384615384,0.38,1.5885677669811542,6010.586405947707,6540,8411
-4,50,5.063837,0.6,0.4850988387554295,0.4866666666666667,"(0.6,)",0.008148148148148147,0.0,0.4785185185185185,0.6,0.38592592592592595,0.28,0.13333333333333333,0.12,0.38,0.28,1.5790279915252523,6011.4826035367305,6978,8478
11,50,5.25488,0.48,0.4854428649535265,0.48642857142857143,"(0.48,)",0.007857142857142858,0.0,0.4785714285714286,0.48,0.3842857142857143,0.34,0.135,0.18,0.37857142857142856,0.34,1.5687531502302774,6004.297187447116,7230,8605
26,50,5.454939,0.38,0.4800574662028271,0.4827586206896552,"(0.38,)",0.007586206896551724,0.0,0.47517241379310343,0.38,0.38275862068965516,0.34,0.14,0.28,0.37724137931034485,0.34,1.5600101799657509,6005.338841920247,7151,8583
-12,50,5.625962,0.66,0.4861589027107809,0.4886666666666667,"(0.66,)",0.007333333333333333,0.0,0.48133333333333334,0.66,0.37866666666666665,0.26,0.138,0.08,0.37333333333333335,0.26,1.5569862523447833,5995.631787840771,7429,8684
25,50,5.828566,0.36,0.4812888258796237,0.48451612903225805,"(0.36,)",0.0070967741935483875,0.0,0.4774193548387097,0.36,0.38,0.42,0.1406451612903226,0.22,0.37483870967741933,0.42,1.5545868952149835,5990.551496601861,7453,8703
15,50,6.032626,0.42,0.4795742448092347,0.4825,"(0.42,)",0.006875,0.0,0.475625,0.42,0.381875,0.44,0.140625,0.14,0.376875,0.44,1.5536943415160094,5983.026400588051,7520,8716
7,50,6.222668,0.5,0.47844013139407565,0.48303030303030303,"(0.5,)",0.006666666666666667,0.0,0.4763636363636364,0.5,0.3812121212121212,0.36,0.1406060606060606,0.14,0.37636363636363634,0.36,1.5597981305846764,5975.639321349135,7303,8716
-3,50,6.396693,0.56,0.4813294186729301,0.4852941176470588,"(0.56,)",0.006470588235294118,0.0,0.4788235294117647,0.56,0.3811764705882353,0.38,0.13823529411764707,0.06,0.3764705882352941,0.38,1.5584535400642237,5974.101042535994,6797,8549
12,50,6.589737,0.44,0.480754217362522,0.484,"(0.44,)",0.006857142857142857,0.02,0.47714285714285715,0.42,0.38342857142857145,0.46,0.1377142857142857,0.12,0.3782857142857143,0.44,1.5526654101075634,5993.499913604446,6763,8520
11,50,6.77728,0.48,0.4814633603914155,0.48388888888888887,"(0.48,)",0.006666666666666667,0.0,0.4772222222222222,0.48,0.38222222222222224,0.34,0.1388888888888889,0.18,0.37722222222222224,0.34,1.5485593557522714,6003.627599594549,6929,8580
14,50,6.977325,0.44,0.48042141318732645,0.4827027027027027,"(0.44,)",0.006486486486486486,0.0,0.47621621621621624,0.44,0.3827027027027027,0.4,0.13945945945945945,0.16,0.37783783783783786,0.4,1.5460539547114376,6005.491683291741,7081,8642
6,50,7.160366,0.52,0.4811638359115929,0.48368421052631577,"(0.52,)",0.00631578947368421,0.0,0.47736842105263155,0.52,0.38105263157894737,0.32,0.14,0.16,0.3763157894736842,0.32,1.5439139359995526,5995.591645324756,6967,8551
6,50,7.344401,0.52,0.4820224673051939,0.4846153846153846,"(0.52,)",0.006153846153846154,0.0,0.47846153846153844,0.52,0.37948717948717947,0.32,0.14051282051282052,0.16,0.3748717948717949,0.32,1.5355088576481892,6003.2542003897215,6821,8520
1,50,7.53245,0.54,0.48410273614256216,0.486,"(0.54,)",0.006,0.0,0.48,0.54,0.379,0.36,0.1395,0.1,0.3745,0.36,1.5328965016504779,6001.28828448215,7117,8598
4,50,7.724493,0.5,0.4839305619431431,0.48634146341463413,"(0.5,)",0.005853658536585366,0.0,0.48048780487804876,0.5,0.38,0.42,0.1380487804878049,0.08,0.375609756097561,0.42,1.5253705356156955,6003.646122608787,6895,8511
12,50,7.922531,0.42,0.4828315387604874,0.4847619047619048,"(0.42,)",0.005714285714285714,0.0,0.47904761904761906,0.42,0.38285714285714284,0.5,0.13666666666666666,0.08,0.37857142857142856,0.5,1.5183952217791676,6010.943000272449,6787,8439
-1,50,8.099566,0.56,0.483788157821307,0.4865116279069767,"(0.56,)",0.005581395348837209,0.0,0.48093023255813955,0.56,0.3818604651162791,0.34,0.13581395348837208,0.1,0.3776744186046512,0.34,1.5117539600724141,6023.748698521948,6517,8411
5,50,8.302613,0.48,0.48418923531676,0.4863636363636364,"(0.48,)",0.005454545454545455,0.0,0.4809090909090909,0.48,0.3836363636363636,0.46,0.1340909090909091,0.06,0.3795454545454545,0.46,1.5041651565496374,6050.519701864495,6551,8280
1,50,8.486656,0.56,0.48544117437874285,0.488,"(0.56,)",0.0057777777777777775,0.02,0.4822222222222222,0.54,0.38177777777777777,0.3,0.13422222222222221,0.14,0.37777777777777777,0.3,1.5006771785643114,6052.246471615182,6996,8517
10,50,8.677161,0.48,0.48507122606230324,0.48782608695652174,"(0.48,)",0.005652173913043478,0.0,0.4821739130434783,0.48,0.38130434782608696,0.36,0.13478260869565217,0.16,0.3773913043478261,0.36,1.5035636209240306,6046.942103001079,7138,8681
7,50,8.865598,0.48,0.4850093776641091,0.4876595744680851,"(0.48,)",0.005531914893617021,0.0,0.48212765957446807,0.48,0.3821276595744681,0.42,0.13404255319148936,0.1,0.37829787234042556,0.42,1.5028303807919778,6050.3832815928945,6963,8668
6,50,9.044645,0.5,0.48495903395094786,0.48791666666666667,"(0.5,)",0.005416666666666667,0.0,0.4825,0.5,0.38208333333333333,0.38,0.13375,0.12,0.37833333333333335,0.38,1.497027666015056,6059.556019186934,6700,8588
-10,50,9.223694,0.62,0.4878217734019258,0.4906122448979592,"(0.62,)",0.005306122448979592,0.0,0.4853061224489796,0.62,0.3812244897959184,0.34,0.13183673469387755,0.04,0.37755102040816324,0.34,1.494648636629533,6071.629204616642,7042,8715
2,50,9.416716,0.5,0.4872705895202819,0.4908,"(0.5,)",0.006,0.04,0.4848,0.46,0.3832,0.48,0.13,0.04,0.3792,0.46,1.4921311856397736,6077.276612277297,6795,8600
17,50,9.619192,0.4,0.48500659690842735,0.48901960784313725,"(0.4,)",0.006274509803921568,0.02,0.48274509803921567,0.38,0.38509803921568625,0.48,0.13019607843137254,0.14,0.3807843137254902,0.46,1.4901181446158118,6084.713405915786,6657,8464
18,50,9.816236,0.38,0.48332195198823347,0.4869230769230769,"(0.38,)",0.006538461538461538,0.02,0.4803846153846154,0.36,0.38769230769230767,0.52,0.13,0.12,0.3830769230769231,0.5,1.481705629716623,6109.169146963105,6057,8261
10,50,10.01228,0.46,0.48348428423818024,0.48641509433962266,"(0.46,)",0.006792452830188679,0.02,0.47962264150943396,0.44,0.3883018867924528,0.42,0.129811320754717,0.12,0.3837735849056604,0.42,1.471362680559358,6139.052579060458,6149,8228
25,50,10.229329,0.34,0.48096777836555893,0.4837037037037037,"(0.34,)",0.007037037037037037,0.02,0.4766666666666667,0.32,0.39,0.48,0.13074074074074074,0.18,0.38555555555555554,0.48,1.460938123975565,6170.759527650553,6174,8271
5,50,10.422361,0.54,0.4818354245695944,0.48472727272727273,"(0.54,)",0.006909090909090909,0.0,0.4778181818181818,0.54,0.388,0.28,0.13163636363636363,0.18,0.3836363636363636,0.28,1.4541956206177715,6188.043283288723,6888,8625
17,50,10.621417,0.42,0.48025462014673315,0.4835714285714286,"(0.42,)",0.0067857142857142855,0.0,0.4767857142857143,0.42,0.38821428571428573,0.4,0.1325,0.18,0.38392857142857145,0.4,1.4550636474351686,6192.677688135361,6727,8573
11,50,10.820462,0.46,0.4800249037234447,0.4831578947368421,"(0.46,)",0.006666666666666667,0.0,0.47649122807017547,0.46,0.38842105263157894,0.4,0.13263157894736843,0.14,0.38421052631578945,0.4,1.4596114642899725,6181.59449623483,7089,8678
1,50,10.995848,0.52,0.4810850439882698,0.48379310344827586,"(0.52,)",0.006551724137931035,0.0,0.4772413793103448,0.52,0.3889655172413793,0.42,0.13137931034482758,0.06,0.38482758620689655,0.42,1.455151723760489,6191.531611141381,6380,8475
15,50,11.198617,0.42,0.47991084792441124,0.48271186440677966,"(0.42,)",0.006779661016949152,0.02,0.4759322033898305,0.4,0.39016949152542374,0.46,0.13152542372881357,0.14,0.3857627118644068,0.44,1.4508711688072937,6206.777351873044,6553,8500
-9,50,11.379652,0.62,0.4827472765544301,0.485,"(0.62,)",0.006666666666666667,0.0,0.47833333333333333,0.62,0.389,0.32,0.13033333333333333,0.06,0.38466666666666666,0.32,1.4471128105217639,6215.0987389400025,6986,8565
10,50,11.57569,0.44,0.4816496017304398,0.4842622950819672,"(0.44,)",0.006557377049180328,0.0,0.47770491803278686,0.44,0.39049180327868854,0.48,0.12950819672131147,0.08,0.3862295081967213,0.48,1.4437221960678095,6214.314633201882,6571,8359
7,50,11.77661,0.5,0.48213906732854694,0.48451612903225805,"(0.5,)",0.0064516129032258064,0.0,0.4780645161290323,0.5,0.39,0.36,0.1296774193548387,0.14,0.3858064516129032,0.36,1.4415131756537864,6203.163716911258,7064,8557
2,50,11.95465,0.52,0.48278346683233103,0.48507936507936505,"(0.52,)",0.006349206349206349,0.0,0.47873015873015873,0.52,0.39015873015873015,0.4,0.1288888888888889,0.08,0.38603174603174606,0.4,1.4371500886375859,6209.190007740701,6559,8321
3,50,12.137639,0.54,0.4841177665789546,0.4859375,"(0.54,)",0.00625,0.0,0.4796875,0.54,0.3890625,0.32,0.1290625,0.14,0.385,0.32,1.4303172977461165,6221.735723496771,6893,8501
13,50,12.341674,0.42,0.48320574871592253,0.4849230769230769,"(0.42,)",0.006153846153846154,0.0,0.4787692307692308,0.42,0.39046153846153847,0.48,0.1286153846153846,0.1,0.38646153846153847,0.48,1.4279229055866707,6231.233668391129,6713,8517
2,50,12.523429,0.54,0.4843258395524658,0.4857575757575758,"(0.54,)",0.006363636363636364,0.02,0.4793939393939394,0.52,0.39,0.36,0.12848484848484848,0.12,0.38575757575757574,0.34,1.427106631594048,6231.315896674787,6787,8498
19,50,12.724475,0.4,0.48262371588469793,0.4844776119402985,"(0.4,)",0.006865671641791045,0.04,0.47761194029850745,0.36,0.3907462686567164,0.44,0.12925373134328358,0.18,0.3862686567164179,0.42,1.4250251636664828,6234.328890687881,6757,8545
1,50,12.904529,0.54,0.4831340825101356,0.4852941176470588,"(0.54,)",0.007352941176470588,0.04,0.47794117647058826,0.5,0.3905882352941176,0.38,0.1288235294117647,0.1,0.38588235294117645,0.36,1.423940316911695,6239.962005284107,6670,8500
13,50,13.103573,0.42,0.4826016850364021,0.48434782608695653,"(0.42,)",0.007246376811594203,0.0,0.4771014492753623,0.42,0.3918840579710145,0.48,0.12840579710144928,0.1,0.3872463768115942,0.48,1.4273585877481507,6236.702886918518,6790,8525
10,50,13.301604,0.46,0.4820910859114096,0.484,"(0.46,)",0.007142857142857143,0.0,0.47685714285714287,0.46,0.3922857142857143,0.42,0.12828571428571428,0.12,0.38771428571428573,0.42,1.4252972082340434,6236.803868416663,6633,8468
-6,50,13.471662,0.6,0.4837417045472544,0.4856338028169014,"(0.6,)",0.007042253521126761,0.0,0.47859154929577463,0.6,0.3912676056338028,0.32,0.1276056338028169,0.08,0.3867605633802817,0.32,1.4244661252742943,6235.628163430314,6850,8486
0,50,13.659136,0.56,0.4844808933712426,0.4866666666666667,"(0.56,)",0.006944444444444444,0.0,0.4797222222222222,0.56,0.3902777777777778,0.32,0.1275,0.12,0.3858333333333333,0.32,1.42905088389071,6217.004896597862,7534,8769
17,50,13.850191,0.4,0.48357413140694877,0.48547945205479454,"(0.4,)",0.00684931506849315,0.0,0.47863013698630136,0.4,0.39123287671232876,0.46,0.12767123287671234,0.14,0.3868493150684931,0.46,1.4294214575418782,6205.8673312026285,6918,8632
9,50,14.051076,0.44,0.4831676150261895,0.48486486486486485,"(0.44,)",0.006756756756756757,0.0,0.4781081081081081,0.44,0.3927027027027027,0.5,0.12675675675675677,0.06,0.38837837837837835,0.5,1.4247291951663115,6213.110530704637,6830,8548
3,50,14.241119,0.5,0.48351193171696966,0.48506666666666665,"(0.5,)",0.006666666666666667,0.0,0.4784,0.5,0.3933333333333333,0.44,0.12586666666666665,0.06,0.38906666666666667,0.44,1.4243890746389323,6206.598461871889,7137,8664
10,50,14.439163,0.48,0.48344091938453726,0.485,"(0.48,)",0.006578947368421052,0.0,0.47842105263157897,0.48,0.39289473684210524,0.36,0.12631578947368421,0.16,0.3886842105263158,0.36,1.4277777680270678,6200.49481680682,7218,8714
13,50,14.62219,0.48,0.48372207648995,0.48493506493506494,"(0.48,)",0.006493506493506494,0.0,0.47844155844155845,0.48,0.3916883116883117,0.3,0.12753246753246752,0.22,0.3875324675324675,0.3,1.4320572892709549,6193.162890746897,7032,8610
4,50,14.800245,0.52,0.4846123414461267,0.48538461538461536,"(0.52,)",0.00641025641025641,0.0,0.47897435897435897,0.52,0.3912820512820513,0.36,0.12743589743589745,0.12,0.3871794871794872,0.36,1.4298482280453537,6197.910027216901,6852,8443
6,50,14.998289,0.46,0.48388513431087904,0.4850632911392405,"(0.46,)",0.006329113924050633,0.0,0.47873417721518985,0.46,0.3926582278481013,0.5,0.12632911392405063,0.04,0.3886075949367089,0.5,1.4310836417025654,6196.93456992983,6803,8550
11,50,15.191332,0.46,0.48427425427455545,0.48475,"(0.46,)",0.00625,0.0,0.4785,0.46,0.39275,0.4,0.1265,0.14,0.38875,0.4,1.4302601957318382,6210.027602499007,6847,8583
19,50,15.398954,0.38,0.482662010397238,0.48345679012345677,"(0.38,)",0.006172839506172839,0.0,0.47728395061728396,0.38,0.39382716049382716,0.48,0.12666666666666668,0.14,0.3898765432098765,0.48,1.4292889295513342,6221.767759977084,6647,8495
21,50,15.610989,0.38,0.48118383871637804,0.4821951219512195,"(0.38,)",0.006097560975609756,0.0,0.47609756097560973,0.38,0.39439024390243904,0.44,0.1273170731707317,0.18,0.3904878048780488,0.44,1.4272543672213556,6238.092348637371,6835,8549
8,50,15.808232,0.48,0.48143132414508255,0.4821686746987952,"(0.48,)",0.006024096385542169,0.0,0.476144578313253,0.48,0.3944578313253012,0.4,0.1272289156626506,0.12,0.3906024096385542,0.4,1.428850633931288,6237.140213655788,7026,8634
0,50,15.995277,0.54,0.48226207118119635,0.4828571428571429,"(0.54,)",0.005952380952380952,0.0,0.4769047619047619,0.54,0.3942857142857143,0.38,0.12666666666666668,0.08,0.3904761904761905,0.38,1.4459116930568348,6213.367272044499,7712,8873
6,50,16.177322,0.5,0.4828343897899997,0.48305882352941176,"(0.5,)",0.0058823529411764705,0.0,0.4771764705882353,0.5,0.3941176470588235,0.38,0.12658823529411764,0.12,0.39035294117647057,0.38,1.4629145384562405,6186.201878988904,7266,8779
3,50,16.358092,0.52,0.4838044621064564,0.48348837209302326,"(0.52,)",0.005813953488372093,0.0,0.47767441860465115,0.52,0.39395348837209304,0.38,0.12627906976744185,0.1,0.3902325581395349,0.38,1.4684149044334205,6178.908637538621,7244,8837
10,50,16.553614,0.44,0.48277670082156376,0.48298850574712643,"(0.44,)",0.005747126436781609,0.0,0.4772413793103448,0.44,0.3949425287356322,0.48,0.1257471264367816,0.08,0.391264367816092,0.48,1.4674706953857695,6185.976687299342,6659,8597
4,50,16.736642,0.52,0.48323389685739365,0.4834090909090909,"(0.52,)",0.005681818181818182,0.0,0.4777272727272727,0.52,0.39454545454545453,0.36,0.12568181818181817,0.12,0.39090909090909093,0.36,1.4670449734711923,6189.544214938656,6686,8591
-10,50,16.913682,0.64,0.4848376037531577,0.4851685393258427,"(0.64,)",0.0056179775280898875,0.0,0.4795505617977528,0.64,0.39325842696629215,0.28,0.1251685393258427,0.08,0.3896629213483146,0.28,1.475696127933622,6180.320534982192,7380,8746
14,50,17.102738,0.42,0.48391131060911513,0.48444444444444446,"(0.42,)",0.005555555555555556,0.0,0.47888888888888886,0.42,0.394,0.46,0.12511111111111112,0.12,0.3904444444444444,0.46,1.4769806974673354,6180.355905504787,7192,8752
11,50,17.29078,0.46,0.48384769779427067,0.48417582417582417,"(0.46,)",0.005494505494505495,0.0,0.4786813186813187,0.46,0.39406593406593404,0.4,0.12527472527472527,0.14,0.39054945054945056,0.4,1.47624515465976,6187.597225592499,6919,8586
-8,50,17.463814,0.62,0.4847548744283078,0.4856521739130435,"(0.62,)",0.005434782608695652,0.0,0.4802173913043478,0.62,0.39304347826086955,0.3,0.12478260869565218,0.08,0.38956521739130434,0.3,1.4740487414436976,6194.209296052601,6935,8611
3,50,17.649861,0.5,0.48509800133842024,0.4858064516129032,"(0.5,)",0.005376344086021506,0.0,0.4804301075268817,0.5,0.3935483870967742,0.44,0.12408602150537634,0.06,0.39010752688172046,0.44,1.4722884184990916,6205.102422412969,6690,8496
-8,50,17.818899,0.64,0.48667266466467834,0.4874468085106383,"(0.64,)",0.005319148936170213,0.0,0.48212765957446807,0.64,0.39191489361702125,0.24,0.12404255319148937,0.12,0.38851063829787236,0.24,1.4700864820301367,6215.009270282071,6979,8590
-3,50,17.990937,0.56,0.48736694833874233,0.4882105263157895,"(0.56,)",0.0054736842105263155,0.02,0.48273684210526313,0.54,0.3917894736842105,0.38,0.12336842105263159,0.06,0.38842105263157894,0.38,1.4678729082860167,6225.481490095511,6453,8468
0,50,18.174979,0.56,0.48820196394645726,0.48895833333333333,"(0.56,)",0.005416666666666667,0.0,0.48354166666666665,0.56,0.3910416666666667,0.32,0.12333333333333334,0.12,0.3877083333333333,0.32,1.4682021187956344,6235.917946597397,7017,8675
4,50,18.35634,0.5,0.4878870437711995,0.4890721649484536,"(0.5,)",0.0053608247422680414,0.0,0.48371134020618556,0.5,0.39134020618556703,0.42,0.12288659793814433,0.08,0.38804123711340205,0.42,1.4669699506235707,6249.126781969087,6150,8494
-18,50,18.523618,0.68,0.4900559287590878,0.4910204081632653,"(0.68,)",0.005510204081632653,0.02,0.48551020408163265,0.66,0.3906122448979592,0.32,0.12163265306122449,0.0,0.3873469387755102,0.32,1.4648843235339393,6266.247272521717,6424,8541
4,50,18.70866,0.52,0.4904459938885436,0.4913131313131313,"(0.52,)",0.005454545454545455,0.0,0.4858585858585859,0.52,0.3903030303030303,0.36,0.12161616161616162,0.12,0.38707070707070707,0.36,1.4659213793011565,6274.874851815469,6751,8694
8,50,18.90972,0.48,0.4896617806349064,0.4912,"(0.48,)",0.0054,0.0,0.4858,0.48,0.3904,0.4,0.1216,0.12,0.3872,0.4,1.471187551194184,6274.637467502081,7155,8663
18,50,19.109396,0.36,0.48828998227484455,0.4899009900990099,"(0.36,)",0.005346534653465347,0.0,0.48455445544554454,0.36,0.3920792079207921,0.56,0.12118811881188118,0.08,0.3889108910891089,0.56,1.4707486732257127,6283.817470893108,6412,8506
3,50,19.294424,0.54,0.48881349226286175,0.4903921568627451,"(0.54,)",0.005294117647058823,0.0,0.4850980392156863,0.54,0.39137254901960783,0.32,0.12137254901960784,0.14,0.38823529411764707,0.32,1.4716378942461017,6300.882428753924,6985,8678
1,50,19.487488,0.52,0.4886314125306544,0.49067961165048546,"(0.52,)",0.005242718446601942,0.0,0.4854368932038835,0.52,0.3916504854368932,0.42,0.12077669902912622,0.06,0.38854368932038835,0.42,1.4759061847613237,6291.582176866507,7363,8675
11,50,19.687532,0.44,0.4881943673439177,0.4901923076923077,"(0.44,)",0.005192307692307692,0.0,0.485,0.44,0.3923076923076923,0.46,0.12057692307692308,0.1,0.3892307692307692,0.46,1.480443162735798,6281.1470869960995,7358,8776
7,50,19.874377,0.5,0.4886421061148965,0.49028571428571427,"(0.5,)",0.005142857142857143,0.0,0.48514285714285715,0.5,0.392,0.36,0.12076190476190476,0.14,0.38895238095238094,0.36,1.4841422377363607,6268.465598320088,7491,8805
20,50,20.069407,0.38,0.487589003538226,0.48924528301886794,"(0.38,)",0.005094339622641509,0.0,0.48415094339622644,0.38,0.39264150943396225,0.46,0.12113207547169812,0.16,0.389622641509434,0.46,1.485419454276361,6266.118203374998,6730,8628
8,50,20.264451,0.5,0.48795725589558364,0.48934579439252335,"(0.5,)",0.005046728971962617,0.0,0.4842990654205607,0.5,0.39214953271028036,0.34,0.12149532710280374,0.16,0.3891588785046729,0.34,1.4840960372493037,6270.164010409991,7164,8663
18,50,20.464023,0.38,0.4869487015482881,0.48833333333333334,"(0.38,)",0.005,0.0,0.48333333333333334,0.38,0.39314814814814814,0.5,0.12148148148148148,0.12,0.3901851851851852,0.5,1.4865048680745028,6267.986683153952,7094,8691
15,50,20.664323,0.44,0.48672514310254555,0.4878899082568807,"(0.44,)",0.004954128440366972,0.0,0.48293577981651375,0.44,0.3930275229357798,0.38,0.12201834862385322,0.18,0.39009174311926603,0.38,1.4896041863195935,6262.72343852041,7257,8748
18,50,20.869371,0.38,0.48568673519476907,0.4869090909090909,"(0.38,)",0.004909090909090909,0.0,0.482,0.38,0.394,0.5,0.122,0.12,0.3910909090909091,0.5,1.4946915180722617,6250.585027660379,7088,8709
15,50,21.066417,0.42,0.485130465658044,0.4863063063063063,"(0.42,)",0.004864864864864865,0.0,0.48144144144144146,0.42,0.39441441441441444,0.44,0.12216216216216216,0.14,0.39153153153153153,0.44,1.4955250816226504,6250.702263901639,6853,8575
-5,50,21.242468,0.6,0.48630723546980015,0.48732142857142857,"(0.6,)",0.004821428571428571,0.0,0.4825,0.6,0.39357142857142857,0.3,0.12196428571428572,0.1,0.39071428571428574,0.3,1.4958540908438558,6249.840227137449,7186,8647
