#{"t_start": 1678578753.1839466, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,failure_shared_disjointness,episode_failure_shared_disjointness,shared_counter,episode_shared_counter,dpp_counter,episode_dpp_counter,compactness,throughput,available_slots_working,available_slots_backup
-25,50,3.61863,0.76,0.6421936651583711,0.62,"(0.76,)",0.20272727272727273,0.3,0.4172727272727273,0.46,0.4218181818181818,0.46,0.07909090909090909,0.02,0.3009090909090909,0.22,0.8758419705737721,11256.580171560398,5330,8054
-8,50,3.787683,0.6,0.6432172952065203,0.6191304347826087,"(0.6,)",0.20173913043478262,0.18,0.41739130434782606,0.42,0.42434782608695654,0.48,0.07739130434782608,0.04,0.3034782608695652,0.36,0.8639114191925426,11278.336069134633,5311,8070
-24,50,3.927679,0.76,0.6476786825348495,0.625,"(0.76,)",0.20583333333333334,0.3,0.4191666666666667,0.46,0.42333333333333334,0.4,0.07583333333333334,0.04,0.2991666666666667,0.2,0.8516481917378057,11320.376975061525,4943,7938
-16,50,4.081711,0.68,0.6496416340975927,0.6272,"(0.68,)",0.2144,0.42,0.4128,0.26,0.4264,0.5,0.0744,0.04,0.2984,0.28,0.8365562816420286,11396.971396766205,4797,7891
-24,50,4.226743,0.76,0.6548640039206077,0.6323076923076923,"(0.76,)",0.22153846153846155,0.4,0.4107692307692308,0.36,0.42615384615384616,0.42,0.07307692307692308,0.04,0.2946153846153846,0.2,0.8225873787650045,11460.962923058041,4910,7898
-32,50,4.363774,0.84,0.6621635197825252,0.64,"(0.84,)",0.2237037037037037,0.28,0.4162962962962963,0.56,0.42148148148148146,0.3,0.07185185185185185,0.04,0.28814814814814815,0.12,0.8121026265088338,11494.089773463567,5214,7975
-8,50,4.526863,0.64,0.6622186531802442,0.64,"(0.64,)",0.22428571428571428,0.24,0.4157142857142857,0.4,0.41928571428571426,0.36,0.07357142857142857,0.12,0.2864285714285714,0.24,0.8029238435196047,11524.762099013114,5046,7911
1,50,4.707696,0.54,0.6571018098551236,0.636551724137931,"(0.54,)",0.22344827586206897,0.2,0.4131034482758621,0.34,0.4220689655172414,0.5,0.07448275862068965,0.1,0.2889655172413793,0.36,0.7907895874047026,11598.271820946984,4940,7818
-32,50,4.845721,0.82,0.6629526610539975,0.6426666666666667,"(0.82,)",0.22266666666666668,0.2,0.42,0.62,0.4186666666666667,0.32,0.072,0.0,0.2853333333333333,0.18,0.7838729019339942,11647.753980568395,5029,7865
-9,50,5.008844,0.62,0.663106070369893,0.6419354838709678,"(0.62,)",0.22516129032258064,0.3,0.4167741935483871,0.32,0.4232258064516129,0.56,0.07161290322580645,0.06,0.2864516129032258,0.32,0.7733054714046292,11715.597922225941,4940,7843
-14,50,5.178781,0.66,0.6634435199760138,0.6425,"(0.66,)",0.229375,0.36,0.413125,0.3,0.425,0.48,0.070625,0.04,0.286875,0.3,0.7605075678095846,11804.902001662253,5097,7875
-19,50,5.336832,0.7,0.6641699208341004,0.6442424242424243,"(0.7,)",0.2315151515151515,0.3,0.4127272727272727,0.4,0.4260606060606061,0.46,0.06909090909090909,0.02,0.2866666666666667,0.28,0.7527019369639341,11837.020671896882,5186,7912
-19,50,5.490866,0.72,0.6674809160305344,0.6464705882352941,"(0.72,)",0.23411764705882354,0.32,0.4123529411764706,0.4,0.4235294117647059,0.34,0.0688235294117647,0.06,0.2847058823529412,0.22,0.7480432522516688,11851.906350428922,5282,7949
-11,50,5.648893,0.64,0.6671993060469787,0.6462857142857142,"(0.64,)",0.23542857142857143,0.28,0.41085714285714287,0.36,0.42628571428571427,0.52,0.06857142857142857,0.06,0.28514285714285714,0.3,0.7417160378217684,11870.969802714055,5090,7852
-10,50,5.815928,0.64,0.6678928055154009,0.6461111111111111,"(0.64,)",0.2361111111111111,0.26,0.41,0.38,0.4266666666666667,0.44,0.06888888888888889,0.08,0.285,0.28,0.7360785826644842,11896.910771388702,5334,7929
-22,50,5.97194,0.74,0.6708574443608307,0.6486486486486487,"(0.74,)",0.23945945945945946,0.36,0.4091891891891892,0.38,0.4281081081081081,0.48,0.0681081081081081,0.04,0.28324324324324324,0.22,0.7314864794504025,11908.855579403933,5492,8010
-11,50,6.136973,0.64,0.6705354587843183,0.6484210526315789,"(0.64,)",0.23684210526315788,0.14,0.41157894736842104,0.5,0.42789473684210527,0.42,0.06789473684210526,0.06,0.2836842105263158,0.3,0.7286691350597841,11912.31942426396,5324,7942
-20,50,6.293056,0.72,0.6724330837421465,0.6502564102564102,"(0.72,)",0.23692307692307693,0.24,0.41333333333333333,0.48,0.42717948717948717,0.4,0.06717948717948719,0.04,0.2825641025641026,0.24,0.7245769170914111,11931.383821576452,5347,8012
-9,50,6.464091,0.6,0.6713433896856491,0.649,"(0.6,)",0.235,0.16,0.414,0.44,0.4275,0.44,0.066,0.02,0.285,0.38,0.7211586282582028,11940.395499954793,5205,7932
-23,50,6.615592,0.74,0.6733184188577175,0.651219512195122,"(0.74,)",0.23609756097560974,0.28,0.4151219512195122,0.46,0.4273170731707317,0.42,0.06487804878048781,0.02,0.2839024390243902,0.24,0.7166982069458443,11956.603281166374,5163,7891
-8,50,6.781622,0.6,0.6727209686883234,0.65,"(0.6,)",0.2361904761904762,0.24,0.4138095238095238,0.36,0.42857142857142855,0.48,0.06428571428571428,0.04,0.2857142857142857,0.36,0.7120393718751168,11975.075791527956,4906,7739
-31,50,6.927882,0.82,0.6766225793850104,0.653953488372093,"(0.82,)",0.23813953488372094,0.32,0.4158139534883721,0.5,0.4283720930232558,0.42,0.06325581395348837,0.02,0.2827906976744186,0.16,0.7072468428192676,11987.757512550097,5174,7845
-26,50,7.076515,0.76,0.6796595274927192,0.6563636363636364,"(0.76,)",0.23954545454545453,0.3,0.4168181818181818,0.46,0.42772727272727273,0.4,0.06181818181818182,0.0,0.2818181818181818,0.24,0.7033731271603759,11986.202837828077,5304,7917
-11,50,7.242449,0.64,0.6788310265856816,0.656,"(0.64,)",0.23822222222222222,0.18,0.4177777777777778,0.46,0.4266666666666667,0.38,0.06177777777777778,0.06,0.2822222222222222,0.3,0.6995691448663313,11975.530463435314,5399,8009
-13,50,7.407471,0.66,0.6792026855443272,0.6560869565217391,"(0.66,)",0.2373913043478261,0.2,0.418695652173913,0.46,0.42695652173913046,0.44,0.06173913043478261,0.06,0.2821739130434783,0.28,0.6976278734201109,11961.424526633076,5552,8090
-10,50,7.575509,0.62,0.6787928388746803,0.6553191489361702,"(0.62,)",0.23702127659574468,0.22,0.41829787234042554,0.4,0.4280851063829787,0.48,0.06127659574468085,0.04,0.2834042553191489,0.34,0.6955580427868515,11950.139563384151,5337,8083
-7,50,7.746549,0.6,0.6775262396915498,0.6541666666666667,"(0.6,)",0.23458333333333334,0.12,0.4195833333333333,0.48,0.42833333333333334,0.44,0.06125,0.06,0.28458333333333335,0.34,0.6935828284193332,11936.333062565604,5348,8113
-28,50,7.889342,0.78,0.6802275764032292,0.656734693877551,"(0.78,)",0.23387755102040816,0.2,0.4228571428571429,0.58,0.4273469387755102,0.38,0.06,0.0,0.283265306122449,0.22,0.6925829400550761,11919.086647944676,5428,8150
-25,50,8.037966,0.76,0.681830593632243,0.6588,"(0.76,)",0.2356,0.32,0.4232,0.44,0.4284,0.48,0.0592,0.02,0.282,0.22,0.6909150140654314,11905.081625640092,5414,8162
-15,50,8.188005,0.68,0.6822273933867173,0.6592156862745098,"(0.68,)",0.2376470588235294,0.34,0.4215686274509804,0.34,0.4294117647058823,0.48,0.05921568627450981,0.06,0.2815686274509804,0.26,0.6891266779978191,11894.08006953203,5041,7992
-8,50,8.354043,0.62,0.6822256349091089,0.6584615384615384,"(0.62,)",0.23846153846153847,0.28,0.42,0.34,0.43115384615384617,0.52,0.05961538461538462,0.08,0.28192307692307694,0.3,0.6862339807733344,11891.692894870814,5012,7955
-13,50,8.51708,0.64,0.682751599150352,0.6581132075471698,"(0.64,)",0.23886792452830188,0.26,0.41924528301886793,0.38,0.4316981132075472,0.46,0.05886792452830188,0.02,0.2830188679245283,0.34,0.6828577749964144,11891.572779793605,4796,7891
-22,50,8.66912,0.76,0.6846161161666895,0.66,"(0.76,)",0.24296296296296296,0.46,0.41703703703703704,0.3,0.43296296296296294,0.5,0.05925925925925926,0.08,0.28074074074074074,0.16,0.6799185248395944,11894.727103041516,4892,7900
-18,50,8.827149,0.72,0.6859731543624161,0.6610909090909091,"(0.72,)",0.2429090909090909,0.24,0.41818181818181815,0.48,0.43163636363636365,0.36,0.05963636363636363,0.08,0.2792727272727273,0.2,0.6774635943968074,11893.324418073944,5173,8031
-10,50,8.992186,0.62,0.6849963760746443,0.6603571428571429,"(0.62,)",0.24357142857142858,0.28,0.41678571428571426,0.34,0.4332142857142857,0.52,0.05928571428571429,0.04,0.28035714285714286,0.34,0.6761324691267466,11896.901398521264,5069,7969
-6,50,9.170896,0.58,0.6836128428839864,0.6589473684210526,"(0.58,)",0.24210526315789474,0.16,0.4168421052631579,0.42,0.4343859649122807,0.5,0.05894736842105263,0.04,0.28210526315789475,0.38,0.6744453528270926,11891.261109990864,5134,8037
-17,50,9.31993,0.7,0.6842638189564544,0.6596551724137931,"(0.7,)",0.24344827586206896,0.32,0.41620689655172416,0.38,0.43344827586206897,0.38,0.05896551724137931,0.06,0.2813793103448276,0.24,0.6731816360547863,11896.68429524041,4770,7954
-11,50,9.477967,0.64,0.6837713831634291,0.6593220338983051,"(0.64,)",0.24610169491525424,0.4,0.41322033898305083,0.24,0.4342372881355932,0.48,0.05898305084745763,0.06,0.2816949152542373,0.3,0.670718105679836,11918.830747172986,4490,7860
-34,50,9.613995,0.84,0.6873273189741176,0.6623333333333333,"(0.84,)",0.24866666666666667,0.4,0.4136666666666667,0.44,0.432,0.3,0.058,0.0,0.2796666666666667,0.16,0.6678406379813349,11949.19148323283,4531,7856
-23,50,9.769334,0.74,0.688541888695039,0.6636065573770492,"(0.74,)",0.2514754098360656,0.42,0.4121311475409836,0.32,0.43245901639344264,0.46,0.05737704918032787,0.02,0.27901639344262297,0.24,0.6656067534656387,11971.508112554868,4709,7892
-12,50,9.938372,0.66,0.6891845724608798,0.6635483870967742,"(0.66,)",0.2506451612903226,0.2,0.4129032258064516,0.46,0.4316129032258065,0.38,0.057741935483870965,0.08,0.2787096774193548,0.26,0.6626995745594351,11987.907760037302,4890,7910
-12,50,10.098414,0.66,0.6888853809686273,0.6634920634920635,"(0.66,)",0.24952380952380954,0.18,0.413968253968254,0.48,0.43047619047619046,0.36,0.058095238095238096,0.08,0.2784126984126984,0.26,0.6599191855435956,12003.12277363982,4697,7774
-14,50,10.254456,0.66,0.6891080714305423,0.6634375,"(0.66,)",0.24875,0.2,0.4146875,0.46,0.4303125,0.42,0.0578125,0.04,0.27875,0.3,0.6570815326319193,12023.63059235291,4574,7746
-21,50,10.420661,0.72,0.69026570525484,0.6643076923076923,"(0.72,)",0.25015384615384617,0.34,0.41415384615384615,0.38,0.432,0.54,0.05723076923076923,0.02,0.2784615384615385,0.26,0.6548044537093711,12030.165437521222,5198,7952
-9,50,10.587937,0.62,0.6899477568540233,0.6636363636363637,"(0.62,)",0.24878787878787878,0.16,0.41484848484848486,0.46,0.4315151515151515,0.4,0.057272727272727274,0.06,0.2790909090909091,0.32,0.653885830674875,12017.926136242708,5026,7943
-11,50,10.74798,0.66,0.6894357559030972,0.6635820895522389,"(0.66,)",0.2501492537313433,0.34,0.4134328358208955,0.32,0.43283582089552236,0.52,0.05791044776119403,0.1,0.2785074626865672,0.24,0.652235134038873,12016.886935065404,5018,7921
-24,50,10.896008,0.76,0.6901126597035072,0.665,"(0.76,)",0.2514705882352941,0.34,0.41352941176470587,0.42,0.4326470588235294,0.42,0.05764705882352941,0.04,0.2773529411764706,0.2,0.6505708189907391,12017.422184154464,5069,7878
-14,50,11.064051,0.64,0.6899574901752745,0.6646376811594202,"(0.64,)",0.2515942028985507,0.26,0.41304347826086957,0.38,0.43420289855072464,0.54,0.05681159420289855,0.0,0.27855072463768116,0.36,0.6482925067257177,12014.81224278403,5184,7927
-12,50,11.240038,0.66,0.6898877023010018,0.6645714285714286,"(0.66,)",0.2517142857142857,0.26,0.41285714285714287,0.4,0.434,0.42,0.05714285714285714,0.08,0.2782857142857143,0.26,0.6468357566053381,12005.917006534255,5315,7958
-18,50,11.392085,0.7,0.6905278543937333,0.6650704225352113,"(0.7,)",0.25098591549295773,0.2,0.4140845070422535,0.5,0.4323943661971831,0.32,0.056901408450704224,0.04,0.2780281690140845,0.26,0.6457898946495294,11994.773519480987,5230,7924
-15,50,11.54812,0.68,0.6906415964808755,0.6652777777777777,"(0.68,)",0.25,0.18,0.4152777777777778,0.5,0.43166666666666664,0.38,0.05694444444444444,0.06,0.2777777777777778,0.26,0.6436783774863947,11990.572476288069,5112,7882
-8,50,11.715297,0.6,0.6901709401709402,0.6643835616438356,"(0.6,)",0.24958904109589042,0.22,0.4147945205479452,0.38,0.4331506849315068,0.54,0.05671232876712329,0.04,0.2789041095890411,0.36,0.6415096715240035,11989.167545563101,4880,7814
-24,50,11.861315,0.76,0.6913573536094556,0.6656756756756756,"(0.76,)",0.2518918918918919,0.42,0.4137837837837838,0.34,0.432972972972973,0.42,0.056486486486486485,0.04,0.27783783783783783,0.2,0.6394005266223574,11990.41231420771,4964,7829
-18,50,12.024352,0.68,0.6915845929652339,0.6658666666666667,"(0.68,)",0.2517333333333333,0.24,0.41413333333333335,0.44,0.43333333333333335,0.46,0.055733333333333336,0.0,0.2784,0.32,0.6376930600120553,11993.080237149328,5094,7945
-13,50,12.18839,0.66,0.6915934728777329,0.6657894736842105,"(0.66,)",0.2513157894736842,0.22,0.4144736842105263,0.44,0.43342105263157893,0.44,0.05578947368421053,0.06,0.27842105263157896,0.28,0.6357283186920735,11993.449842466327,5179,7956
-11,50,12.347603,0.64,0.6915485956792702,0.6654545454545454,"(0.64,)",0.2516883116883117,0.28,0.4137662337662338,0.36,0.4335064935064935,0.44,0.05584415584415584,0.06,0.2787012987012987,0.3,0.6345201106023529,11996.048617619153,4903,7892
-13,50,12.503231,0.68,0.6922221031723138,0.6656410256410257,"(0.68,)",0.2517948717948718,0.26,0.41384615384615386,0.42,0.43256410256410255,0.36,0.05641025641025641,0.1,0.27794871794871795,0.22,0.633169405696317,11996.035767423344,4996,7800
-20,50,12.663254,0.72,0.6927969030830914,0.6663291139240506,"(0.72,)",0.25316455696202533,0.36,0.4131645569620253,0.36,0.4331645569620253,0.48,0.05620253164556962,0.04,0.27746835443037976,0.24,0.6314494201498437,11991.778774484916,5330,7900
-8,50,12.833299,0.6,0.6925492715936586,0.6655,"(0.6,)",0.253,0.24,0.4125,0.36,0.434,0.5,0.056,0.04,0.2785,0.36,0.6299457828846253,11979.205634583237,5268,7872
-4,50,13.002343,0.58,0.6911048057462598,0.6644444444444444,"(0.58,)",0.25308641975308643,0.26,0.411358024691358,0.32,0.4348148148148148,0.5,0.056296296296296296,0.08,0.27925925925925926,0.34,0.6282207941999907,11977.992273532162,4955,7852
-14,50,13.156378,0.7,0.6915791701449718,0.6648780487804878,"(0.7,)",0.2548780487804878,0.4,0.41,0.3,0.43390243902439024,0.36,0.05707317073170732,0.12,0.2780487804878049,0.18,0.6263119133070204,11984.984128179596,5046,7898
-22,50,13.311406,0.72,0.6926708093760399,0.6655421686746988,"(0.72,)",0.256144578313253,0.36,0.4093975903614458,0.36,0.4339759036144578,0.44,0.056385542168674696,0.0,0.2780722891566265,0.28,0.6251441643062368,11988.911191501888,5191,7999
-18,50,13.472443,0.7,0.6934056708591579,0.665952380952381,"(0.7,)",0.2557142857142857,0.22,0.41023809523809524,0.48,0.43333333333333335,0.38,0.05619047619047619,0.04,0.27785714285714286,0.26,0.6242830161155669,11984.629692712087,5536,8108
-11,50,13.635476,0.64,0.6935412868303465,0.6656470588235294,"(0.64,)",0.2555294117647059,0.24,0.41011764705882353,0.4,0.43341176470588233,0.44,0.05623529411764706,0.06,0.2781176470588235,0.3,0.6237491410163407,11974.070218288784,5363,8047
-19,50,13.792918,0.72,0.6943922074672214,0.6662790697674419,"(0.72,)",0.25627906976744186,0.32,0.41,0.4,0.4330232558139535,0.4,0.05627906976744186,0.06,0.27744186046511626,0.22,0.6231161349162594,11968.9611150997,5385,8078
-16,50,13.953974,0.68,0.6941678205483246,0.6664367816091954,"(0.68,)",0.25655172413793104,0.28,0.40988505747126436,0.4,0.4335632183908046,0.48,0.056091954022988506,0.04,0.2774712643678161,0.28,0.6225536410611482,11966.474905328703,5234,8052
-17,50,14.108742,0.68,0.6942095667076094,0.6665909090909091,"(0.68,)",0.25636363636363635,0.24,0.4102272727272727,0.44,0.43363636363636365,0.44,0.05568181818181818,0.02,0.2777272727272727,0.3,0.6218181031320169,11963.397019345659,5055,8005
-26,50,14.251774,0.78,0.6951335258029592,0.6678651685393259,"(0.78,)",0.25640449438202245,0.26,0.41146067415730336,0.52,0.43213483146067416,0.3,0.05550561797752809,0.04,0.27662921348314606,0.18,0.6210342900959178,11968.349693661232,5143,8051
-21,50,14.405807,0.72,0.695824219739598,0.6684444444444444,"(0.72,)",0.25755555555555554,0.36,0.4108888888888889,0.36,0.4328888888888889,0.5,0.05511111111111111,0.02,0.27644444444444444,0.26,0.6204376660699766,11971.049086715833,5370,8113
-18,50,14.563836,0.7,0.6965684735562931,0.6687912087912088,"(0.7,)",0.25824175824175827,0.32,0.4105494505494505,0.38,0.4331868131868132,0.46,0.054945054945054944,0.04,0.27626373626373624,0.26,0.6201647843434761,11970.80056910235,5271,8064
-29,50,14.703873,0.8,0.6977767234492358,0.6702173913043479,"(0.8,)",0.2582608695652174,0.26,0.41195652173913044,0.54,0.4317391304347826,0.3,0.05456521739130435,0.02,0.2752173913043478,0.18,0.6197835473266798,11969.66157301718,5358,8126
-14,50,14.863909,0.64,0.697551518831021,0.6698924731182796,"(0.64,)",0.25806451612903225,0.24,0.4118279569892473,0.4,0.4320430107526882,0.46,0.053978494623655913,0.0,0.2761290322580645,0.36,0.6192849397056087,11970.376752128801,4914,7976
-24,50,15.00993,0.78,0.6987491271888567,0.671063829787234,"(0.78,)",0.2578723404255319,0.24,0.41319148936170214,0.54,0.4302127659574468,0.26,0.05425531914893617,0.08,0.2746808510638298,0.14,0.6188679879066769,11972.512036389995,5310,8123
-16,50,15.164977,0.68,0.698497805185534,0.6711578947368421,"(0.68,)",0.2576842105263158,0.24,0.4134736842105263,0.44,0.4298947368421053,0.4,0.05410526315789474,0.04,0.27473684210526317,0.28,0.6182752852923038,11979.200236112902,4936,8007
-19,50,15.322999,0.72,0.6991008317223096,0.6716666666666666,"(0.72,)",0.25729166666666664,0.22,0.414375,0.5,0.429375,0.38,0.05416666666666667,0.06,0.27416666666666667,0.22,0.6175825953330569,11987.446955920506,4983,8006
-27,50,15.464044,0.78,0.6998022340775302,0.6727835051546391,"(0.78,)",0.25938144329896906,0.46,0.4134020618556701,0.32,0.4296907216494845,0.46,0.05381443298969072,0.02,0.2734020618556701,0.2,0.6169891900677535,11996.557995613282,4782,7965
-32,50,15.602077,0.82,0.7013051133697691,0.6742857142857143,"(0.82,)",0.2602040816326531,0.34,0.41408163265306125,0.48,0.4279591836734694,0.26,0.05326530612244898,0.0,0.2724489795918367,0.18,0.6161334175609299,12010.020405513704,4740,7955
-11,50,15.761118,0.64,0.7012863838823286,0.673939393939394,"(0.64,)",0.2595959595959596,0.2,0.41434343434343435,0.44,0.42787878787878786,0.42,0.05333333333333334,0.06,0.2727272727272727,0.3,0.6152081362266955,12027.944436753756,4650,7945
-22,50,15.915139,0.74,0.7018083872249604,0.6746,"(0.74,)",0.2602,0.32,0.4144,0.42,0.4278,0.42,0.0532,0.04,0.2722,0.22,0.6142418663059658,12044.378010929557,4852,7952
-21,50,16.06618,0.72,0.7023410522844523,0.6750495049504951,"(0.72,)",0.2621782178217822,0.46,0.41287128712871285,0.26,0.4291089108910891,0.56,0.05287128712871287,0.02,0.2720792079207921,0.26,0.6131817936807546,12062.100546251495,4649,7880
-27,50,16.222208,0.8,0.7033400949557878,0.6762745098039216,"(0.8,)",0.26313725490196077,0.36,0.4131372549019608,0.44,0.42823529411764705,0.34,0.052941176470588235,0.06,0.2707843137254902,0.14,0.6120698899715625,12079.95672740937,5138,8067
-18,50,16.381244,0.68,0.703185880917703,0.6763106796116505,"(0.68,)",0.26233009708737864,0.18,0.41398058252427183,0.5,0.42834951456310677,0.44,0.05242718446601942,0.0,0.2712621359223301,0.32,0.6114985298585425,12089.978279401907,5065,8037
-16,50,16.557285,0.66,0.7033341351788115,0.6761538461538461,"(0.66,)",0.2628846153846154,0.32,0.4132692307692308,0.34,0.4296153846153846,0.56,0.051923076923076926,0.0,0.27192307692307693,0.34,0.6112624264413923,12094.331962523158,5222,8123
-16,50,16.714327,0.68,0.7036504953382178,0.6761904761904762,"(0.68,)",0.26266666666666666,0.24,0.4135238095238095,0.44,0.4299047619047619,0.46,0.05180952380952381,0.04,0.272,0.28,0.6113235843031394,12098.179348416908,5247,8121
-11,50,16.876359,0.66,0.7036731954820739,0.6760377358490566,"(0.66,)",0.26358490566037734,0.36,0.41245283018867923,0.3,0.4307547169811321,0.52,0.052264150943396225,0.1,0.27169811320754716,0.24,0.6113546126529867,12102.51209266032,5289,8157
-10,50,17.041385,0.64,0.7033175199314753,0.6757009345794392,"(0.64,)",0.26373831775700934,0.28,0.4119626168224299,0.36,0.4302803738317757,0.38,0.05252336448598131,0.08,0.2717757009345794,0.28,0.6116330683194505,12108.98923236075,5171,8108
-22,50,17.189433,0.74,0.7036378017959727,0.6762962962962963,"(0.74,)",0.26537037037037037,0.44,0.4109259259259259,0.3,0.43148148148148147,0.56,0.05240740740740741,0.04,0.2712962962962963,0.22,0.611297099724604,12118.246023909847,5150,8075
-10,50,17.358471,0.62,0.7033188612978944,0.6757798165137615,"(0.62,)",0.2653211009174312,0.26,0.4104587155963303,0.36,0.43192660550458717,0.48,0.05229357798165138,0.04,0.27192660550458714,0.34,0.6111600859032387,12125.338223709605,5152,8092
-11,50,17.523508,0.62,0.7028335209917688,0.6752727272727272,"(0.62,)",0.2661818181818182,0.36,0.4090909090909091,0.26,0.4330909090909091,0.56,0.052,0.02,0.2727272727272727,0.36,0.611021666128981,12129.233823671188,4812,8036
-15,50,17.686531,0.66,0.70305098249777,0.6751351351351351,"(0.66,)",0.26684684684684684,0.34,0.4082882882882883,0.32,0.43333333333333335,0.46,0.05171171171171171,0.02,0.27315315315315314,0.32,0.610413833634352,12140.241583578432,4851,7996
