#{"t_start": 1678583894.3808978, "env_id": "DeepRMSAKSP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,failure_shared_disjointness,episode_failure_shared_disjointness,shared_counter,episode_shared_counter,dpp_counter,episode_dpp_counter,compactness,throughput,available_slots_working,available_slots_backup
69,50,0.221038,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.62,0.62,0.38,0.38,0.62,0.62,3.3453304862341144,2716.17029967078,8267,8933
63,50,0.48811,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.68,0.74,0.32,0.26,0.68,0.74,2.6960749377052093,3792.314929365504,7557,8604
61,50,0.751169,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.7133333333333334,0.78,0.2866666666666667,0.22,0.7133333333333334,0.78,2.220566899046618,4680.814973420946,7324,8529
58,50,1.02523,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.745,0.84,0.255,0.16,0.745,0.84,2.048304325306547,5077.585735725691,7853,8832
62,50,1.316297,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.748,0.76,0.252,0.24,0.748,0.76,1.9769552123052405,5234.4562572218565,7543,8563
58,50,1.588358,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.7633333333333333,0.84,0.23666666666666666,0.16,0.7633333333333333,0.84,1.8214471159205932,5423.857621123098,7201,8403
61,50,1.861419,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.7657142857142857,0.78,0.2342857142857143,0.22,0.7657142857142857,0.78,1.7156290407526404,5527.366350842681,7532,8516
60,50,2.122484,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.77,0.8,0.23,0.2,0.77,0.8,1.6817053422938792,5587.613989470933,7828,8755
58,50,2.387537,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.7777777777777778,0.84,0.2222222222222222,0.16,0.7777777777777778,0.84,1.6618909924926055,5524.648472971634,8088,8837
61,50,2.649596,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.778,0.78,0.222,0.22,0.778,0.78,1.6665511246329678,5447.604178427806,8123,8887
59,50,2.907654,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.7818181818181819,0.82,0.21818181818181817,0.18,0.7818181818181819,0.82,1.6438429345395529,5451.624445796424,7742,8680
59,50,3.176792,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.785,0.82,0.215,0.18,0.785,0.82,1.6156885744038627,5532.2560067734385,7660,8648
64,50,3.434474,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.78,0.72,0.22,0.28,0.78,0.72,1.5845940398101717,5586.773408366083,7446,8565
60,50,3.704529,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.7814285714285715,0.8,0.21857142857142858,0.2,0.7814285714285715,0.8,1.54940324847258,5676.425514838013,7442,8574
58,50,3.973596,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.7853333333333333,0.84,0.21466666666666667,0.16,0.7853333333333333,0.84,1.520813823210701,5716.7136305684435,7357,8518
58,50,4.244638,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.78875,0.84,0.21125,0.16,0.78875,0.84,1.5040343166550056,5748.55983695614,7548,8609
62,50,4.5217,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.7870588235294118,0.76,0.21294117647058824,0.24,0.7870588235294118,0.76,1.4948402452157652,5784.213550610791,7725,8703
61,50,4.776777,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.7866666666666666,0.78,0.21333333333333335,0.22,0.7866666666666666,0.78,1.49805374113973,5778.1302400693285,7293,8606
59,50,5.042836,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.7884210526315789,0.82,0.21157894736842106,0.18,0.7884210526315789,0.82,1.481444630290818,5849.275290204766,7198,8511
61,50,5.314898,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.788,0.78,0.212,0.22,0.788,0.78,1.509371168995532,5811.586788718443,7960,8845
