#{"t_start": 1678580073.4433587, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,failure_shared_disjointness,episode_failure_shared_disjointness,shared_counter,episode_shared_counter,dpp_counter,episode_dpp_counter,compactness,throughput,available_slots_working,available_slots_backup
-22,50,8.666316,0.76,0.7083279836591772,0.684,"(0.76,)",0.28036363636363637,0.32,0.4036363636363636,0.44,0.432,0.36,0.054181818181818185,0.08,0.26181818181818184,0.16,0.6263705793516583,12537.81675624365,5100,7965
-14,50,8.826359,0.66,0.7075793038052649,0.6835714285714286,"(0.66,)",0.28035714285714286,0.28,0.4032142857142857,0.38,0.43357142857142855,0.52,0.05392857142857143,0.04,0.2625,0.3,0.6247055455645092,12535.772663160442,4999,7925
-10,50,8.998391,0.62,0.7070291041139035,0.6824561403508772,"(0.62,)",0.28035087719298246,0.28,0.40210526315789474,0.34,0.4343859649122807,0.48,0.05368421052631579,0.04,0.263859649122807,0.34,0.6224708518235715,12531.605188435871,4997,7952
-23,50,9.142423,0.76,0.7084905660377359,0.6837931034482758,"(0.76,)",0.2813793103448276,0.34,0.40241379310344827,0.42,0.4337931034482759,0.4,0.05379310344827586,0.06,0.26241379310344826,0.18,0.6208615763484161,12533.006627445175,4806,7865
-11,50,9.30546,0.64,0.7079099335441488,0.6830508474576271,"(0.64,)",0.2830508474576271,0.38,0.4,0.26,0.4352542372881356,0.52,0.05389830508474576,0.06,0.26305084745762713,0.3,0.618808377583463,12538.528667176168,4759,7864
-23,50,9.461496,0.74,0.7094518873551352,0.684,"(0.74,)",0.282,0.22,0.402,0.52,0.43333333333333335,0.32,0.05333333333333334,0.02,0.26266666666666666,0.24,0.6173038603674944,12541.417792162765,4958,7922
-19,50,9.617539,0.7,0.7093382172996613,0.6842622950819672,"(0.7,)",0.28327868852459015,0.36,0.400983606557377,0.34,0.43475409836065576,0.52,0.05278688524590164,0.02,0.26295081967213113,0.28,0.6154987141163692,12548.641798698947,4814,7852
-17,50,9.785568,0.7,0.7102056556600599,0.6845161290322581,"(0.7,)",0.2832258064516129,0.28,0.4012903225806452,0.42,0.4338709677419355,0.38,0.05290322580645161,0.06,0.2625806451612903,0.24,0.6132114749544078,12550.588794011072,4813,7844
-17,50,9.940167,0.7,0.710175627988451,0.6847619047619048,"(0.7,)",0.2834920634920635,0.3,0.4012698412698413,0.4,0.43206349206349204,0.32,0.053015873015873016,0.06,0.26222222222222225,0.24,0.6107368694341628,12557.404426917488,4646,7733
-11,50,10.107205,0.64,0.709945742287152,0.6840625,"(0.64,)",0.2815625,0.16,0.4025,0.48,0.43125,0.38,0.053125,0.06,0.2628125,0.3,0.608301958409945,12566.229071271704,4807,7818
-13,50,10.272242,0.64,0.7093120308178585,0.6833846153846154,"(0.64,)",0.28123076923076923,0.26,0.40215384615384614,0.38,0.4326153846153846,0.52,0.05261538461538461,0.02,0.264,0.34,0.6058771832198299,12575.347782876706,4510,7775
-20,50,10.425237,0.74,0.7103851198283058,0.6842424242424242,"(0.74,)",0.2815151515151515,0.3,0.4027272727272727,0.44,0.4312121212121212,0.34,0.05303030303030303,0.08,0.26272727272727275,0.18,0.6037401846035745,12578.274309341341,4626,7829
-19,50,10.583518,0.72,0.7109063554124502,0.6847761194029851,"(0.72,)",0.28388059701492535,0.44,0.4008955223880597,0.28,0.4325373134328358,0.52,0.05313432835820896,0.06,0.262089552238806,0.22,0.601935699617172,12581.795031990025,4940,7909
-34,50,10.720304,0.86,0.7129277835725445,0.6873529411764706,"(0.86,)",0.2858823529411765,0.42,0.40147058823529413,0.44,0.43176470588235294,0.38,0.052941176470588235,0.04,0.2597058823529412,0.1,0.600822686051185,12575.878454331816,5283,8011
-2,50,10.902345,0.52,0.710651654439566,0.6849275362318841,"(0.52,)",0.283768115942029,0.14,0.4011594202898551,0.38,0.4339130434782609,0.58,0.05217391304347826,0.0,0.2628985507246377,0.48,0.5998776862153652,12559.793474755184,4743,7843
-12,50,11.071383,0.66,0.7104710264596866,0.6845714285714286,"(0.66,)",0.284,0.3,0.4005714285714286,0.36,0.434,0.44,0.052571428571428575,0.08,0.26285714285714284,0.26,0.5976216227607659,12557.606313347878,4903,7860
-25,50,11.224411,0.76,0.7114415590586457,0.6856338028169014,"(0.76,)",0.28338028169014085,0.24,0.40225352112676055,0.52,0.43295774647887325,0.36,0.05211267605633803,0.02,0.26225352112676054,0.22,0.5964684201397744,12546.868816408352,5108,7889
-17,50,11.381446,0.7,0.7115140460991005,0.6858333333333333,"(0.7,)",0.2822222222222222,0.2,0.4036111111111111,0.5,0.43222222222222223,0.38,0.052222222222222225,0.06,0.2619444444444444,0.24,0.595102639173376,12526.044214044092,5113,7919
-6,50,11.551525,0.58,0.7104800084676246,0.6843835616438356,"(0.58,)",0.2810958904109589,0.2,0.40328767123287673,0.38,0.43397260273972604,0.56,0.052054794520547946,0.04,0.2635616438356164,0.38,0.5934586234368325,12515.421771579042,4873,7830
-17,50,11.709561,0.68,0.7109891567391508,0.6843243243243243,"(0.68,)",0.2818918918918919,0.34,0.40243243243243243,0.34,0.43432432432432433,0.46,0.05162162162162162,0.02,0.2640540540540541,0.3,0.5914031397207234,12514.898463320338,4796,7815
-22,50,11.865595,0.72,0.7116299633216938,0.6848,"(0.72,)",0.2824,0.32,0.4024,0.4,0.43466666666666665,0.46,0.05093333333333333,0.0,0.26426666666666665,0.28,0.5896006022755007,12511.427692213709,4896,7907
-23,50,12.015562,0.74,0.7123050223285149,0.6855263157894737,"(0.74,)",0.28289473684210525,0.32,0.4026315789473684,0.42,0.435,0.46,0.05052631578947368,0.02,0.26394736842105265,0.24,0.5880734962115417,12504.646632056054,4953,7967
-12,50,12.178591,0.64,0.7122813319744031,0.684935064935065,"(0.64,)",0.2825974025974026,0.26,0.4023376623376623,0.38,0.43532467532467534,0.46,0.05038961038961039,0.04,0.2646753246753247,0.32,0.5869063589580339,12500.862476830633,4792,7886
-20,50,12.334627,0.7,0.7128681046064073,0.6851282051282052,"(0.7,)",0.28282051282051285,0.3,0.4023076923076923,0.4,0.43538461538461537,0.44,0.04974358974358974,0.0,0.2651282051282051,0.3,0.5855423530783079,12501.741494973914,4638,7809
-30,50,12.478671,0.82,0.7144135132277714,0.6868354430379747,"(0.82,)",0.2853164556962025,0.48,0.40151898734177216,0.34,0.43493670886075947,0.4,0.04962025316455696,0.04,0.26354430379746835,0.14,0.5836349760040395,12504.81387485425,4925,7874
-11,50,12.646696,0.62,0.7141695364504372,0.686,"(0.62,)",0.2865,0.38,0.3995,0.24,0.43575,0.5,0.04925,0.02,0.26475,0.36,0.581902329889172,12495.71551422941,4951,7873
-12,50,12.812746,0.64,0.7133120361919124,0.6854320987654321,"(0.64,)",0.2874074074074074,0.36,0.3980246913580247,0.28,0.43703703703703706,0.54,0.049135802469135806,0.04,0.2654320987654321,0.32,0.5805158751022355,12491.29503337836,4944,7889
-6,50,12.981772,0.62,0.712739023252715,0.6846341463414635,"(0.62,)",0.2873170731707317,0.28,0.3973170731707317,0.34,0.4370731707317073,0.44,0.05,0.12,0.2653658536585366,0.26,0.5790712733804316,12487.768947252769,5035,7944
-20,50,13.13982,0.7,0.713170256068966,0.6848192771084337,"(0.7,)",0.28771084337349395,0.32,0.39710843373493976,0.38,0.43734939759036146,0.46,0.04939759036144578,0.0,0.2657831325301205,0.3,0.5779912967632217,12483.943627671355,5125,7977
-18,50,13.30185,0.7,0.71376446447729,0.685,"(0.7,)",0.28714285714285714,0.24,0.39785714285714285,0.46,0.4369047619047619,0.4,0.04928571428571429,0.04,0.26571428571428574,0.26,0.5773729045872279,12468.805788486816,5552,8109
-19,50,13.457891,0.72,0.7146036634327442,0.6854117647058824,"(0.72,)",0.28752941176470587,0.32,0.39788235294117646,0.4,0.43670588235294117,0.42,0.04941176470588235,0.06,0.2651764705882353,0.22,0.5779026039233227,12444.110671796165,5560,8121
-13,50,13.614921,0.66,0.7146765467695761,0.6851162790697675,"(0.66,)",0.2874418604651163,0.28,0.39767441860465114,0.38,0.43651162790697673,0.42,0.049534883720930234,0.06,0.2653488372093023,0.28,0.5779263096893933,12433.682378182257,5317,8083
-25,50,13.757946,0.76,0.715168466722053,0.6859770114942528,"(0.76,)",0.28781609195402297,0.32,0.39816091954022986,0.44,0.4374712643678161,0.52,0.049195402298850575,0.02,0.26482758620689656,0.22,0.577708236902594,12429.225696864461,5153,8043
-19,50,13.928997,0.72,0.7156779900752116,0.6863636363636364,"(0.72,)",0.2877272727272727,0.28,0.3986363636363636,0.44,0.4368181818181818,0.38,0.04931818181818182,0.06,0.26431818181818184,0.22,0.5777365907135911,12423.197565128665,5224,8044
-21,50,14.09903,0.74,0.7159563334536269,0.6869662921348315,"(0.74,)",0.28674157303370784,0.2,0.4002247191011236,0.54,0.4350561797752809,0.28,0.04943820224719101,0.06,0.2635955056179775,0.2,0.5777243544716115,12418.202419366486,5331,8090
-19,50,14.269074,0.7,0.7165942931359921,0.6871111111111111,"(0.7,)",0.28733333333333333,0.34,0.3997777777777778,0.36,0.43577777777777776,0.5,0.04911111111111111,0.02,0.2637777777777778,0.28,0.577921642201167,12416.080138604877,5316,8113
-21,50,14.443114,0.72,0.7171054256073428,0.6874725274725275,"(0.72,)",0.2876923076923077,0.32,0.39978021978021977,0.4,0.43626373626373627,0.48,0.04879120879120879,0.02,0.26373626373626374,0.26,0.5782873576247529,12413.565278099439,5391,8064
-27,50,14.606149,0.78,0.7176058524536977,0.6884782608695652,"(0.78,)",0.2867391304347826,0.2,0.4017391304347826,0.58,0.43478260869565216,0.3,0.04847826086956522,0.02,0.26304347826086955,0.2,0.578262530115628,12409.889262548326,5308,8013
-20,50,14.769186,0.7,0.7178692901543323,0.6886021505376344,"(0.7,)",0.28580645161290325,0.2,0.40279569892473116,0.5,0.43483870967741933,0.44,0.04795698924731183,0.0,0.26344086021505375,0.3,0.5775680983527741,12411.68273425609,4820,7842
-32,50,14.9132,0.84,0.7193397877255011,0.6902127659574468,"(0.84,)",0.285531914893617,0.26,0.4046808510638298,0.58,0.43340425531914895,0.3,0.047872340425531915,0.04,0.26191489361702125,0.12,0.5768022861384101,12417.030380031318,5237,8015
-18,50,15.066249,0.7,0.7193354631725153,0.6903157894736842,"(0.7,)",0.2850526315789474,0.24,0.4052631578947368,0.46,0.43305263157894736,0.4,0.04778947368421053,0.04,0.26189473684210524,0.26,0.5761475919285074,12423.53041953654,4968,7933
-22,50,15.211286,0.76,0.7200341236531674,0.6910416666666667,"(0.76,)",0.28520833333333334,0.3,0.4058333333333333,0.46,0.4322916666666667,0.36,0.048125,0.08,0.2608333333333333,0.16,0.575747184680856,12431.584588725189,5049,8001
-23,50,15.362315,0.74,0.7203900466079922,0.6915463917525774,"(0.74,)",0.28577319587628863,0.34,0.4057731958762887,0.4,0.43257731958762885,0.46,0.047835051546391755,0.02,0.2606185567010309,0.24,0.5753207607411498,12437.812230636673,4847,7937
-30,50,15.507352,0.8,0.7215120546829914,0.6926530612244898,"(0.8,)",0.2857142857142857,0.28,0.4069387755102041,0.52,0.4312244897959184,0.3,0.0473469387755102,0.0,0.26,0.2,0.5745445616105881,12444.431926506868,4935,7944
-9,50,15.667382,0.62,0.721080640149161,0.6919191919191919,"(0.62,)",0.28444444444444444,0.16,0.4074747474747475,0.46,0.4311111111111111,0.42,0.047474747474747475,0.06,0.2606060606060606,0.32,0.5738065370022408,12452.53748178876,4817,7954
-22,50,15.814422,0.74,0.7210715727809361,0.6924,"(0.74,)",0.285,0.34,0.4074,0.4,0.4308,0.4,0.0474,0.04,0.2602,0.22,0.5730935771595912,12468.91445865153,4699,7950
-16,50,15.969445,0.68,0.721156986533321,0.6922772277227722,"(0.68,)",0.2855445544554455,0.34,0.4067326732673267,0.34,0.4322772277227723,0.58,0.04732673267326733,0.04,0.2603960396039604,0.28,0.5723506550122854,12486.796228474546,4501,7833
-17,50,16.127488,0.7,0.7211772759244373,0.6923529411764706,"(0.7,)",0.2858823529411765,0.32,0.40647058823529414,0.38,0.43176470588235294,0.38,0.04745098039215686,0.06,0.26019607843137255,0.24,0.5709490044986616,12513.027968427483,4656,7798
-26,50,16.272524,0.76,0.7217854875452814,0.693009708737864,"(0.76,)",0.2866019417475728,0.36,0.40640776699029124,0.4,0.4320388349514563,0.46,0.04699029126213592,0.0,0.26,0.24,0.5697646919646174,12528.095616069197,4704,7820
-24,50,16.424559,0.74,0.7225028681395951,0.6934615384615385,"(0.74,)",0.2876923076923077,0.4,0.40576923076923077,0.34,0.4323076923076923,0.46,0.046538461538461535,0.0,0.26,0.26,0.5685077053197024,12543.369141808576,4674,7835
-20,50,16.576581,0.72,0.7229144116017081,0.6937142857142857,"(0.72,)",0.2885714285714286,0.38,0.40514285714285714,0.34,0.43238095238095237,0.44,0.046476190476190476,0.04,0.2598095238095238,0.24,0.5675009137416426,12556.247005242389,4660,7876
-22,50,16.729627,0.76,0.7238899023776093,0.6943396226415094,"(0.76,)",0.2907547169811321,0.52,0.40358490566037736,0.24,0.4328301886792453,0.48,0.04679245283018868,0.08,0.2588679245283019,0.16,0.5667002337690582,12564.94115571221,4935,7957
-27,50,16.87664,0.8,0.7248707673692849,0.6953271028037383,"(0.8,)",0.29177570093457944,0.4,0.4035514018691589,0.4,0.4321495327102804,0.36,0.04691588785046729,0.06,0.2577570093457944,0.14,0.5663984727594179,12568.175753736552,5349,8078
-16,50,17.032695,0.68,0.7245537151939404,0.6951851851851852,"(0.68,)",0.2927777777777778,0.4,0.4024074074074074,0.28,0.43333333333333335,0.56,0.04685185185185185,0.04,0.25796296296296295,0.28,0.5663303048157131,12571.228094586753,5097,7947
-14,50,17.19872,0.66,0.7243592006259449,0.6948623853211009,"(0.66,)",0.2932110091743119,0.34,0.401651376146789,0.32,0.43376146788990827,0.48,0.046788990825688076,0.04,0.258348623853211,0.3,0.5660780541562545,12577.765859074905,5085,7967
-20,50,17.365771,0.7,0.7244348762109796,0.6949090909090909,"(0.7,)",0.294,0.38,0.4009090909090909,0.32,0.43527272727272726,0.6,0.046363636363636364,0.0,0.25872727272727275,0.3,0.565896847143947,12582.018506382188,5050,7973
-8,50,17.534802,0.6,0.7237632536885164,0.6940540540540541,"(0.6,)",0.2936936936936937,0.26,0.4003603603603604,0.34,0.43585585585585584,0.5,0.046306306306306305,0.04,0.25963963963963965,0.36,0.565198476811347,12592.273366691194,4722,7783
