#{"t_start": 1678577399.2275305, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,failure_shared_disjointness,episode_failure_shared_disjointness,shared_counter,episode_shared_counter,dpp_counter,episode_dpp_counter,compactness,throughput,available_slots_working,available_slots_backup
36,50,239.479706,0.3,0.6224213360441785,0.5931168831168832,"(0.3,)",0.2381331168831169,0.22,0.3549837662337662,0.08,0.4240746753246753,0.4,0.1088961038961039,0.32,0.29798701298701297,0.38,0.5222784011603481,13941.425598125114,3559,6266
39,50,239.816784,0.26,0.6221560841059892,0.5928467153284671,"(0.26,)",0.23813463098134632,0.24,0.35471208434712087,0.02,0.4240875912408759,0.44,0.10905109489051094,0.3,0.2981021897810219,0.44,0.5220193934878858,13950.12264351015,3526,6198
45,50,240.146857,0.24,0.6219040616550231,0.5925607779578607,"(0.24,)",0.23813614262560778,0.24,0.3544246353322528,0.0,0.42410048622366286,0.44,0.1092706645056726,0.38,0.29816855753646676,0.38,0.5217316473016808,13959.894096517126,3619,6243
42,50,240.466928,0.28,0.6216987316568809,0.5923076923076923,"(0.28,)",0.23815384615384616,0.26,0.35415384615384615,0.02,0.42409716599190284,0.42,0.10950607287449393,0.4,0.29818623481781376,0.32,0.521488405816771,13968.207833525043,3592,6207
41,50,240.804006,0.28,0.6214577722917982,0.5920550161812298,"(0.28,)",0.23818770226537217,0.28,0.35386731391585763,0.0,0.4240776699029126,0.4,0.10972491909385114,0.38,0.2982200647249191,0.34,0.5212393462927452,13976.156784454563,3861,6372
28,50,241.116076,0.34,0.6212683775446391,0.5918512530315279,"(0.34,)",0.23822150363783348,0.28,0.3536297493936944,0.06,0.42409054163298304,0.44,0.10983023443815683,0.24,0.29831851253031527,0.42,0.5209972268239248,13983.842718100605,3642,6319
40,50,241.436147,0.3,0.6210497306154235,0.5916155088852989,"(0.3,)",0.23822294022617124,0.24,0.3533925686591276,0.06,0.42408723747980615,0.42,0.11006462035541195,0.4,0.2983198707592892,0.3,0.5207084621345404,13993.860507224164,3680,6350
31,50,241.752218,0.34,0.6208570858728514,0.5914124293785311,"(0.34,)",0.23827280064568201,0.3,0.3531396287328491,0.04,0.42411622276029054,0.46,0.1102179176755448,0.3,0.29836965294592416,0.36,0.520464043634251,14001.86172739968,3793,6405
61,50,242.102299,0.1,0.6204584458416375,0.5910161290322581,"(0.1,)",0.23816129032258065,0.1,0.35285483870967743,0.0,0.4241774193548387,0.5,0.11046774193548387,0.42,0.29851612903225805,0.48,0.5201597203004885,14011.747162387412,3807,6334
37,50,242.416367,0.34,0.6202461640172356,0.5908138597904915,"(0.34,)",0.23819500402900887,0.28,0.35261885576148266,0.06,0.4241257050765512,0.36,0.11071716357775988,0.42,0.2984689766317486,0.24,0.5199565324584489,14018.84564476831,3889,6312
44,50,242.749443,0.24,0.6199697326643383,0.5905314009661836,"(0.24,)",0.2381803542673108,0.22,0.3523510466988728,0.02,0.4241545893719807,0.46,0.11091787439613526,0.36,0.2985507246376812,0.4,0.5196625394360913,14029.782666669473,3855,6233
36,50,243.062512,0.34,0.6197559334443625,0.5903298471440064,"(0.34,)",0.23821399839098953,0.28,0.3521158487530169,0.06,0.42402252614641994,0.26,0.1111504424778761,0.4,0.2985197103781175,0.26,0.5194217784659995,14038.405776299109,4039,6307
51,50,243.390586,0.22,0.6194619336099201,0.590032154340836,"(0.22,)",0.23819935691318328,0.22,0.3518327974276527,0.0,0.4239389067524116,0.32,0.11143086816720257,0.46,0.2985369774919614,0.32,0.5191449902085801,14047.97336076691,3885,6301
49,50,243.723661,0.22,0.6191823098049208,0.5897349397590361,"(0.22,)",0.23815261044176708,0.18,0.35158232931726907,0.04,0.4239196787148594,0.4,0.11167871485943776,0.42,0.2985863453815261,0.36,0.5188813268034104,14057.363804164363,4156,6334
57,50,244.07474,0.1,0.6188260379746184,0.5893418940609951,"(0.1,)",0.23799357945425362,0.04,0.3513483146067416,0.06,0.42404494382022473,0.58,0.11186195826645265,0.34,0.2987961476725522,0.56,0.5185598276435911,14068.2789615272,4060,6223
56,50,244.411816,0.14,0.6184648046969818,0.588981555733761,"(0.14,)",0.23788291900561348,0.1,0.35109863672814756,0.04,0.42410585404971934,0.5,0.11209302325581395,0.4,0.298925421010425,0.46,0.51833875044162,14076.154293142306,3890,6171
29,50,244.733889,0.32,0.6183054054439258,0.5887660256410256,"(0.32,)",0.237900641025641,0.26,0.35086538461538463,0.06,0.42415064102564104,0.48,0.11217948717948718,0.22,0.2990544871794872,0.46,0.5180172861113959,14087.728795021783,3602,6097
33,50,245.04796,0.34,0.6181697413129796,0.5885668534827863,"(0.34,)",0.2379663730984788,0.32,0.35060048038430747,0.02,0.42413130504403523,0.4,0.11236188951160929,0.34,0.2990712570056045,0.32,0.517743752818236,14097.074771842312,3612,6054
36,50,245.384035,0.3,0.6179710141211447,0.588336,"(0.3,)",0.237984,0.26,0.350352,0.04,0.424176,0.48,0.112528,0.32,0.299136,0.38,0.5173980804767022,14107.7205462577,3867,6233
