#{"t_start": 1678581382.2742963, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,failure_shared_disjointness,episode_failure_shared_disjointness,shared_counter,episode_shared_counter,dpp_counter,episode_dpp_counter,compactness,throughput,available_slots_working,available_slots_backup
-37,50,6.66535,0.88,0.710151236118087,0.6888372093023256,"(0.88,)",0.2958139534883721,0.42,0.3930232558139535,0.46,0.4227906976744186,0.4,0.0586046511627907,0.02,0.2525581395348837,0.1,0.651057305594247,13200.742970321975,4685,7702
-28,50,6.811381,0.78,0.7127372159400397,0.6909090909090909,"(0.78,)",0.29772727272727273,0.38,0.3931818181818182,0.4,0.4209090909090909,0.34,0.057272727272727274,0.0,0.25181818181818183,0.22,0.6462418698013288,13235.268825233281,4746,7700
-24,50,6.961408,0.76,0.7139549935278303,0.6924444444444444,"(0.76,)",0.2995555555555556,0.38,0.3928888888888889,0.38,0.42,0.38,0.05688888888888889,0.04,0.25066666666666665,0.2,0.6405681870104256,13264.67813833238,4846,7782
-30,50,7.101446,0.8,0.7161741429391404,0.6947826086956522,"(0.8,)",0.30130434782608695,0.38,0.3934782608695652,0.42,0.4217391304347826,0.5,0.05565217391304348,0.0,0.24956521739130436,0.2,0.6373956224233716,13277.49865820297,4994,7901
-18,50,7.258475,0.7,0.7167433930093776,0.6948936170212766,"(0.7,)",0.3029787234042553,0.38,0.39191489361702125,0.32,0.4225531914893617,0.46,0.05531914893617021,0.04,0.24978723404255318,0.26,0.633789022291718,13289.46127749328,4946,7882
-13,50,7.420518,0.66,0.7158817071864625,0.6941666666666667,"(0.66,)",0.30041666666666667,0.18,0.39375,0.48,0.4220833333333333,0.4,0.05541666666666667,0.06,0.2504166666666667,0.28,0.6304616021730463,13299.731335502338,4986,7938
-22,50,7.576475,0.74,0.7172300813194966,0.6951020408163265,"(0.74,)",0.2979591836734694,0.18,0.39714285714285713,0.56,0.4204081632653061,0.34,0.05510204081632653,0.04,0.24979591836734694,0.22,0.6280679345695316,13299.546124288483,5158,8014
-26,50,7.725523,0.76,0.7180672498369671,0.6964,"(0.76,)",0.2992,0.36,0.3972,0.4,0.422,0.5,0.054,0.0,0.2496,0.24,0.6249505253073272,13296.974582084415,5047,7980
-19,50,7.872542,0.72,0.7184678798260558,0.6968627450980392,"(0.72,)",0.30117647058823527,0.4,0.3956862745098039,0.32,0.4231372549019608,0.48,0.05411764705882353,0.06,0.24901960784313726,0.22,0.6227023217067158,13295.9931725217,4829,7891
-14,50,8.029577,0.68,0.718816916901761,0.6965384615384616,"(0.68,)",0.3019230769230769,0.34,0.3946153846153846,0.34,0.42538461538461536,0.54,0.054615384615384614,0.08,0.24884615384615386,0.24,0.6197796236231216,13306.250954308654,4654,7806
-25,50,8.177731,0.76,0.720522151754899,0.6977358490566038,"(0.76,)",0.3026415094339623,0.34,0.3950943396226415,0.42,0.42603773584905663,0.46,0.0539622641509434,0.02,0.24830188679245283,0.22,0.6166964455252443,13310.581280568318,4629,7803
-17,50,8.332766,0.72,0.7203565123840205,0.6981481481481482,"(0.72,)",0.30666666666666664,0.52,0.3914814814814815,0.2,0.4274074074074074,0.5,0.054814814814814816,0.1,0.24703703703703703,0.18,0.6137258379252194,13314.076342101696,4635,7786
-28,50,8.472643,0.8,0.7226320396848556,0.7,"(0.8,)",0.30836363636363634,0.4,0.3916363636363636,0.4,0.4269090909090909,0.4,0.05454545454545454,0.04,0.24545454545454545,0.16,0.6103304009580757,13316.415253187499,4772,7823
-18,50,8.62668,0.7,0.7225075844603789,0.7,"(0.7,)",0.30964285714285716,0.38,0.39035714285714285,0.32,0.4282142857142857,0.5,0.054285714285714284,0.04,0.24571428571428572,0.26,0.6077279573138161,13315.596152887194,4744,7827
-24,50,8.778698,0.76,0.7240053300729363,0.7010526315789474,"(0.76,)",0.3119298245614035,0.44,0.38912280701754387,0.32,0.4287719298245614,0.46,0.05403508771929825,0.04,0.2449122807017544,0.2,0.6052763279812154,13305.033040457385,4938,7909
-26,50,8.920821,0.78,0.7255602279643667,0.7024137931034483,"(0.78,)",0.3124137931034483,0.34,0.39,0.44,0.4286206896551724,0.42,0.05379310344827586,0.04,0.24379310344827587,0.18,0.6038288212296671,13295.022435914507,4924,7869
-10,50,9.077843,0.64,0.72460009470367,0.7013559322033899,"(0.64,)",0.31254237288135595,0.32,0.3888135593220339,0.32,0.42983050847457627,0.5,0.05423728813559322,0.08,0.24440677966101695,0.28,0.6021773847996175,13297.13608423451,4526,7724
-34,50,9.215616,0.84,0.7271231909447607,0.7036666666666667,"(0.84,)",0.31366666666666665,0.38,0.39,0.46,0.428,0.32,0.05333333333333334,0.0,0.243,0.16,0.5992721926770871,13302.054424212203,4624,7689
-22,50,9.364636,0.74,0.727445206687034,0.7042622950819672,"(0.74,)",0.31508196721311477,0.4,0.3891803278688525,0.34,0.42918032786885246,0.5,0.05311475409836065,0.04,0.24262295081967214,0.22,0.5961938975990975,13305.041488251558,4571,7674
-27,50,9.509687,0.78,0.7287912747752178,0.7054838709677419,"(0.78,)",0.3164516129032258,0.4,0.38903225806451613,0.38,0.42838709677419357,0.38,0.052580645161290324,0.02,0.24193548387096775,0.2,0.5932248172800206,13309.461121211754,4733,7797
-23,50,9.653715,0.76,0.7292075098914864,0.7063492063492064,"(0.76,)",0.3165079365079365,0.32,0.3898412698412698,0.44,0.42698412698412697,0.34,0.052698412698412696,0.06,0.24095238095238095,0.18,0.5909390586691421,13318.174076403024,4587,7694
-15,50,9.806756,0.68,0.7291855322799528,0.7059375,"(0.68,)",0.3153125,0.24,0.390625,0.44,0.4265625,0.4,0.0528125,0.06,0.24125,0.26,0.588165795861009,13333.232150687523,4491,7681
-27,50,9.953776,0.78,0.7303758395890952,0.707076923076923,"(0.78,)",0.31661538461538463,0.4,0.39046153846153847,0.38,0.42738461538461536,0.48,0.052307692307692305,0.02,0.24061538461538462,0.2,0.5860032199555023,13350.647894360056,4473,7661
-13,50,10.108817,0.68,0.7301314230234839,0.7066666666666667,"(0.68,)",0.31575757575757574,0.26,0.39090909090909093,0.42,0.4263636363636364,0.36,0.05303030303030303,0.1,0.2403030303030303,0.22,0.5827561206995733,13370.090004744974,4377,7638
-19,50,10.267853,0.72,0.7303046419809874,0.706865671641791,"(0.72,)",0.3173134328358209,0.42,0.3895522388059702,0.3,0.4286567164179104,0.58,0.05313432835820896,0.06,0.24,0.22,0.5806206025609063,13385.844415684687,4480,7688
-26,50,10.412885,0.78,0.7312544542352403,0.7079411764705882,"(0.78,)",0.31941176470588234,0.46,0.3885294117647059,0.32,0.42764705882352944,0.36,0.052941176470588235,0.04,0.23911764705882352,0.18,0.5788324008960097,13397.093894975193,4596,7714
-20,50,10.571921,0.7,0.7317064658211236,0.7078260869565217,"(0.7,)",0.31971014492753624,0.34,0.3881159420289855,0.36,0.42927536231884056,0.54,0.05217391304347826,0.0,0.24,0.3,0.5765899452898933,13400.35602183637,4641,7807
-23,50,10.724949,0.76,0.7326713824360527,0.7085714285714285,"(0.76,)",0.3211428571428571,0.42,0.38742857142857146,0.34,0.42942857142857144,0.44,0.05228571428571428,0.06,0.23914285714285713,0.18,0.5747326839614864,13397.806857452233,4984,7853
-28,50,10.861987,0.8,0.7339413837030132,0.7098591549295775,"(0.8,)",0.32028169014084507,0.26,0.3895774647887324,0.54,0.4276056338028169,0.3,0.05211267605633803,0.04,0.2380281690140845,0.16,0.5732779106736916,13386.420606561349,5062,7862
-12,50,11.03001,0.66,0.7332716413640183,0.7091666666666666,"(0.66,)",0.31777777777777777,0.14,0.3913888888888889,0.52,0.4266666666666667,0.36,0.0525,0.08,0.23833333333333334,0.26,0.5718158583628348,13368.44576144276,5136,7896
-7,50,11.194061,0.6,0.7324561403508771,0.7076712328767123,"(0.6,)",0.3167123287671233,0.24,0.39095890410958906,0.36,0.42794520547945203,0.52,0.0526027397260274,0.06,0.23972602739726026,0.34,0.5704202575836672,13347.760563881537,4854,7802
-21,50,11.347095,0.72,0.7329626867456519,0.7078378378378378,"(0.72,)",0.31756756756756754,0.38,0.3902702702702703,0.34,0.42783783783783785,0.42,0.052162162162162164,0.02,0.24,0.26,0.568630439939215,13338.517582485141,4921,7785
-22,50,11.506131,0.72,0.7331175701748927,0.708,"(0.72,)",0.3176,0.32,0.3904,0.4,0.4282666666666667,0.46,0.05146666666666667,0.0,0.24053333333333332,0.28,0.5671186477916002,13327.913953966763,5170,7910
-15,50,11.665167,0.66,0.7329763592880273,0.7073684210526315,"(0.66,)",0.31657894736842107,0.24,0.3907894736842105,0.42,0.42894736842105263,0.48,0.05105263157894737,0.02,0.24157894736842106,0.32,0.5654014626070918,13314.37955245569,4979,7825
-18,50,11.814201,0.7,0.733122671300396,0.7072727272727273,"(0.7,)",0.3171428571428571,0.36,0.3901298701298701,0.34,0.42857142857142855,0.4,0.05090909090909091,0.04,0.24181818181818182,0.26,0.564075527426857,13309.82336716652,4694,7734
-25,50,11.955232,0.76,0.7343424186728865,0.7079487179487179,"(0.76,)",0.31743589743589745,0.34,0.3905128205128205,0.42,0.42846153846153845,0.42,0.050512820512820515,0.02,0.24153846153846154,0.22,0.5624434415897731,13310.508948080997,4586,7682
-30,50,12.094264,0.82,0.735735314449297,0.7093670886075949,"(0.82,)",0.31924050632911394,0.46,0.390126582278481,0.36,0.4281012658227848,0.4,0.05037974683544304,0.04,0.24025316455696202,0.14,0.5601590430159801,13314.183415473432,4657,7690
-17,50,12.255302,0.68,0.735675344625054,0.709,"(0.68,)",0.32025,0.4,0.38875,0.28,0.42925,0.52,0.05,0.02,0.241,0.3,0.557785262569119,13318.091341818115,4687,7691
-22,50,12.407328,0.74,0.7357256240326997,0.7093827160493827,"(0.74,)",0.3214814814814815,0.42,0.3879012345679012,0.32,0.43037037037037035,0.52,0.04987654320987654,0.04,0.24074074074074073,0.22,0.5563635283601288,13310.505407889717,4930,7734
-15,50,12.568356,0.7,0.7357526660474304,0.7092682926829268,"(0.7,)",0.3221951219512195,0.38,0.38707317073170733,0.32,0.4302439024390244,0.42,0.050487804878048784,0.1,0.24024390243902438,0.2,0.5550231132684014,13298.828681690813,5303,7889
-18,50,12.723055,0.7,0.7358152186530261,0.7091566265060241,"(0.7,)",0.32144578313253014,0.26,0.387710843373494,0.44,0.43012048192771085,0.42,0.05036144578313253,0.04,0.24048192771084337,0.26,0.5544179635184422,13281.528768725986,5311,7896
-16,50,12.888095,0.68,0.7355097060921482,0.7088095238095238,"(0.68,)",0.32,0.2,0.3888095238095238,0.48,0.43,0.42,0.05023809523809524,0.04,0.24095238095238095,0.28,0.5529834535597294,13267.634134068612,5356,7895
-13,50,13.049136,0.66,0.7352806144137847,0.7082352941176471,"(0.66,)",0.31929411764705884,0.26,0.38894117647058823,0.4,0.43011764705882355,0.44,0.050352941176470586,0.06,0.24141176470588235,0.28,0.5518523155811298,13247.897301605313,5164,7831
-19,50,13.199162,0.72,0.7356238340053073,0.7083720930232558,"(0.72,)",0.3186046511627907,0.26,0.38976744186046514,0.46,0.4297674418604651,0.4,0.050465116279069765,0.06,0.2411627906976744,0.22,0.5507218807710325,13240.62845155939,5112,7844
-23,50,13.352197,0.74,0.7355303240099695,0.708735632183908,"(0.74,)",0.31908045977011495,0.36,0.3896551724137931,0.38,0.4308045977011494,0.52,0.050114942528735634,0.02,0.24114942528735633,0.24,0.5499845994228432,13233.616149119533,5152,7933
-24,50,13.49517,0.76,0.736308701436886,0.7093181818181818,"(0.76,)",0.31977272727272726,0.38,0.38954545454545453,0.38,0.43022727272727274,0.38,0.05,0.04,0.2406818181818182,0.2,0.5494342405595332,13226.667473049902,5217,7971
-24,50,13.642205,0.76,0.7367484662576688,0.7098876404494382,"(0.76,)",0.31865168539325844,0.22,0.39123595505617975,0.54,0.4287640449438202,0.3,0.0498876404494382,0.04,0.24022471910112358,0.2,0.5489503342056621,13218.987426376169,5275,8004
-20,50,13.795238,0.7,0.7368023863640418,0.7097777777777777,"(0.7,)",0.31933333333333336,0.38,0.3904444444444444,0.32,0.42977777777777776,0.52,0.04933333333333333,0.0,0.2408888888888889,0.3,0.5484147724022345,13218.730057991519,5092,7978
-21,50,13.949273,0.72,0.7369033719121377,0.7098901098901099,"(0.72,)",0.32065934065934065,0.44,0.3892307692307692,0.28,0.4301098901098901,0.46,0.04901098901098901,0.02,0.24109890109890109,0.26,0.5479309551124039,13220.207633410275,5130,7999
-31,50,14.088305,0.82,0.7376216208673325,0.7110869565217391,"(0.82,)",0.3208695652173913,0.34,0.39021739130434785,0.48,0.4284782608695652,0.28,0.04869565217391304,0.02,0.24021739130434783,0.16,0.5476079884586594,13213.436894151911,5237,8025
-18,50,14.240195,0.68,0.7373350259060208,0.710752688172043,"(0.68,)",0.32021505376344084,0.26,0.3905376344086022,0.42,0.42838709677419357,0.42,0.04817204301075269,0.0,0.2410752688172043,0.32,0.5469106729462333,13215.707301961822,4781,7889
-33,50,14.369224,0.86,0.7389778250485275,0.7123404255319149,"(0.86,)",0.321063829787234,0.4,0.3912765957446809,0.46,0.4268085106382979,0.28,0.048297872340425534,0.06,0.2393617021276596,0.08,0.5461466363356767,13221.94761324204,4928,7941
-24,50,14.517251,0.74,0.7390980755502226,0.7126315789473684,"(0.74,)",0.32126315789473686,0.34,0.3913684210526316,0.4,0.4265263157894737,0.4,0.04778947368421053,0.0,0.23957894736842106,0.26,0.5453987260167945,13227.767659710877,4847,7945
-27,50,14.657275,0.8,0.7400859435256879,0.7135416666666666,"(0.8,)",0.321875,0.38,0.39166666666666666,0.42,0.42604166666666665,0.38,0.04791666666666667,0.06,0.23854166666666668,0.14,0.5448603164748098,13233.328285418496,4965,7957
-28,50,14.798306,0.78,0.7405615098279915,0.7142268041237113,"(0.78,)",0.3222680412371134,0.36,0.3919587628865979,0.42,0.4265979381443299,0.48,0.04742268041237113,0.0,0.23835051546391753,0.22,0.5445996594124749,13237.812805894393,4801,8001
-32,50,14.937345,0.82,0.741612729719081,0.7153061224489796,"(0.82,)",0.32142857142857145,0.24,0.39387755102040817,0.58,0.4253061224489796,0.3,0.04693877551020408,0.0,0.23775510204081632,0.18,0.5445228010395533,13245.20704638648,4813,7993
-11,50,15.092378,0.64,0.7411905039361922,0.7145454545454546,"(0.64,)",0.3206060606060606,0.24,0.3939393939393939,0.4,0.42525252525252527,0.42,0.04707070707070707,0.06,0.2383838383838384,0.3,0.5441883214461968,13256.85495011511,4560,7918
-24,50,15.235413,0.76,0.7415140716432833,0.715,"(0.76,)",0.3214,0.4,0.3936,0.36,0.4246,0.36,0.047,0.04,0.238,0.2,0.5437529281237962,13272.321756061974,4554,7948
-23,50,15.38944,0.74,0.7417470217616712,0.7152475247524752,"(0.74,)",0.3225742574257426,0.44,0.3926732673267327,0.3,0.42613861386138613,0.58,0.04673267326732673,0.02,0.238019801980198,0.24,0.5431785033896814,13289.715182506887,4428,7920
-23,50,15.538101,0.76,0.7423413635450161,0.7156862745098039,"(0.76,)",0.3233333333333333,0.4,0.39235294117647057,0.36,0.4256862745098039,0.38,0.04686274509803921,0.06,0.23745098039215687,0.18,0.5422985246189951,13313.111713397433,4603,7870
-25,50,15.682158,0.76,0.7425433518815899,0.716116504854369,"(0.76,)",0.32349514563106796,0.34,0.392621359223301,0.42,0.4254368932038835,0.4,0.04660194174757282,0.02,0.23728155339805826,0.22,0.5415992904731365,13324.73578744554,4481,7775
-29,50,15.823176,0.8,0.7437101390276698,0.7169230769230769,"(0.8,)",0.32461538461538464,0.44,0.3923076923076923,0.36,0.42615384615384616,0.5,0.04634615384615385,0.02,0.23673076923076924,0.18,0.5406589883252283,13338.568050925163,4633,7800
-21,50,15.976217,0.72,0.7440668573007617,0.716952380952381,"(0.72,)",0.3251428571428571,0.38,0.39180952380952383,0.34,0.4266666666666667,0.48,0.04609523809523809,0.02,0.23695238095238094,0.26,0.5396344560091637,13354.225685593665,4634,7818
-18,50,16.130246,0.72,0.744581194049251,0.7169811320754716,"(0.72,)",0.3264150943396226,0.46,0.3905660377358491,0.26,0.42735849056603775,0.5,0.04641509433962264,0.08,0.23660377358490567,0.2,0.5388946920218668,13362.825592576064,4752,7879
-31,50,16.265697,0.82,0.7455210336214487,0.7179439252336448,"(0.82,)",0.32766355140186915,0.46,0.3902803738317757,0.36,0.42710280373831777,0.4,0.04616822429906542,0.02,0.23588785046728972,0.16,0.5381912256655984,13370.349840550283,4780,7869
-16,50,16.425734,0.68,0.7450288717961656,0.7175925925925926,"(0.68,)",0.32814814814814813,0.38,0.3894444444444444,0.3,0.42814814814814817,0.54,0.04611111111111111,0.04,0.2362962962962963,0.28,0.5375011938082865,13375.921607739829,4827,7845
-16,50,16.585784,0.68,0.7448333068600977,0.7172477064220183,"(0.68,)",0.32825688073394493,0.34,0.3889908256880734,0.34,0.42825688073394497,0.44,0.04605504587155963,0.04,0.23669724770642203,0.28,0.536976431021183,13378.532113710595,4903,7893
-17,50,16.74981,0.68,0.7445417614062584,0.7169090909090909,"(0.68,)",0.3287272727272727,0.38,0.3881818181818182,0.3,0.42963636363636365,0.58,0.04581818181818182,0.02,0.23727272727272727,0.3,0.5367405395818592,13379.332869239439,4990,7917
-16,50,16.906842,0.66,0.7441652016523629,0.7163963963963964,"(0.66,)",0.32900900900900903,0.36,0.38738738738738737,0.3,0.43045045045045044,0.52,0.04540540540540541,0.0,0.2381981981981982,0.34,0.5361046673112075,13382.800303075353,4763,7792
