#{"t_start": 1678584306.8697581, "env_id": "DeepRMSAKSP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,failure_shared_disjointness,episode_failure_shared_disjointness,shared_counter,episode_shared_counter,dpp_counter,episode_dpp_counter,compactness,throughput,available_slots_working,available_slots_backup
69,50,0.207032,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.62,0.62,0.38,0.38,0.62,0.62,2.928829058515985,3351.650753884966,7705,8698
58,50,0.463105,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.73,0.84,0.27,0.16,0.73,0.84,2.1711296028340725,5717.495812034566,6525,8220
59,50,0.720162,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.76,0.82,0.24,0.18,0.76,0.82,1.7302665300575801,7306.861061572537,5787,7890
54,50,0.978219,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.8,0.92,0.2,0.08,0.8,0.92,1.435855198154131,8874.813372166966,5145,7806
49,50,1.254282,0.04,0.011551103459070277,0.008,"(0.04,)",0.008,0.04,0.0,0.0,0.82,0.9,0.172,0.06,0.82,0.9,1.235446122250052,10276.757653913546,4951,7690
41,50,1.519341,0.12,0.03465592550937672,0.02666666666666667,"(0.12,)",0.02666666666666667,0.12,0.0,0.0,0.82,0.82,0.15333333333333332,0.06,0.82,0.82,1.0999020430698156,11241.892348233285,4531,7486
37,50,1.790388,0.18,0.06466937056042306,0.04857142857142857,"(0.18,)",0.04857142857142857,0.18,0.0,0.0,0.8057142857142857,0.72,0.1457142857142857,0.1,0.8057142857142857,0.72,1.007152054066617,11890.084644772525,4642,7531
50,50,2.059761,0.02,0.0598293981435668,0.045,"(0.02,)",0.045,0.02,0.0,0.0,0.8225,0.94,0.1325,0.04,0.8225,0.94,0.9360215711459533,12423.181165213073,4888,7694
52,50,2.34482,0.02,0.055849562517640415,0.042222222222222223,"(0.02,)",0.042222222222222223,0.02,0.0,0.0,0.8311111111111111,0.9,0.12666666666666668,0.08,0.8311111111111111,0.9,0.875400680813459,12832.87182991561,5082,7691
48,50,2.627882,0.04,0.056661121064755564,0.042,"(0.04,)",0.042,0.04,0.0,0.0,0.84,0.92,0.118,0.04,0.84,0.92,0.8316593722449028,13134.129384625045,5593,7920
51,50,2.897942,0.0,0.05120569016365003,0.038181818181818185,"(0.0,)",0.038181818181818185,0.0,0.0,0.0,0.8527272727272728,0.98,0.10909090909090909,0.02,0.8527272727272728,0.98,0.8057169607238146,13287.419151580063,5382,7819
48,50,3.174011,0.02,0.049320177758967305,0.03666666666666667,"(0.02,)",0.03666666666666667,0.02,0.0,0.0,0.8633333333333333,0.98,0.1,0.0,0.8633333333333333,0.98,0.7765428574420563,13492.588522831107,4989,7628
54,50,3.456911,0.0,0.04569348968863728,0.033846153846153845,"(0.0,)",0.033846153846153845,0.0,0.0,0.0,0.8676923076923077,0.92,0.09846153846153846,0.08,0.8676923076923077,0.92,0.750070245387102,13691.309125318283,4955,7685
42,50,3.727979,0.1,0.051491194094461276,0.03857142857142857,"(0.1,)",0.03857142857142857,0.1,0.0,0.0,0.8671428571428571,0.86,0.09428571428571429,0.04,0.8671428571428571,0.86,0.7257030729202816,13903.061189047365,4614,7539
42,50,4.004034,0.1,0.05632830749628371,0.042666666666666665,"(0.1,)",0.042666666666666665,0.1,0.0,0.0,0.8666666666666667,0.86,0.09066666666666667,0.04,0.8666666666666667,0.86,0.7008454603248461,14091.26304005701,4768,7567
44,50,4.277102,0.08,0.05957989303108473,0.045,"(0.08,)",0.045,0.08,0.0,0.0,0.8675,0.88,0.0875,0.04,0.8675,0.88,0.6828778834585413,14257.236489817595,4742,7566
38,50,4.575154,0.12,0.06536033053226513,0.04941176470588235,"(0.12,)",0.04941176470588235,0.12,0.0,0.0,0.8682352941176471,0.88,0.08235294117647059,0.0,0.8682352941176471,0.88,0.6595357027727535,14405.687906430376,5101,7710
50,50,4.84723,0.02,0.06345397116691076,0.04777777777777778,"(0.02,)",0.04777777777777778,0.02,0.0,0.0,0.8722222222222222,0.94,0.08,0.04,0.8722222222222222,0.94,0.6477722540072228,14430.82986726241,4864,7668
50,50,5.127293,0.04,0.0632813938308591,0.04736842105263158,"(0.04,)",0.04736842105263158,0.04,0.0,0.0,0.8726315789473684,0.88,0.08,0.08,0.8726315789473684,0.88,0.6356750771074041,14516.765864986333,4760,7643
48,50,5.401355,0.02,0.061550194231059493,0.046,"(0.02,)",0.046,0.02,0.0,0.0,0.878,0.98,0.076,0.0,0.878,0.98,0.6220531353872465,14640.26876697775,4883,7738
