#{"t_start": 1678573105.660961, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,failure_shared_disjointness,episode_failure_shared_disjointness,shared_counter,episode_shared_counter,dpp_counter,episode_dpp_counter,compactness,throughput,available_slots_working,available_slots_backup
7,50,7.636671,0.46,0.528473127128912,0.520952380952381,"(0.46,)",0.06,0.06,0.46095238095238095,0.4,0.4080952380952381,0.52,0.10761904761904761,0.06,0.37142857142857144,0.48,1.0725226970996138,8031.740401460976,5880,8171
-15,50,7.804716,0.68,0.531845155049575,0.5246511627906977,"(0.68,)",0.062325581395348835,0.16,0.46232558139534885,0.52,0.40744186046511627,0.38,0.10651162790697674,0.06,0.3688372093023256,0.26,1.0670673431137538,8042.501046445125,6091,8284
-19,50,7.956744,0.72,0.5363495072299569,0.5290909090909091,"(0.72,)",0.06681818181818182,0.26,0.4622727272727273,0.46,0.40545454545454546,0.32,0.10545454545454545,0.06,0.3654545454545455,0.22,1.0623721859694406,8051.522759186509,6009,8206
-4,50,8.135573,0.58,0.5368806987098335,0.5302222222222223,"(0.58,)",0.06666666666666667,0.06,0.46355555555555555,0.52,0.40444444444444444,0.36,0.10488888888888889,0.08,0.3648888888888889,0.34,1.059635822542199,8053.716405419396,6401,8366
-6,50,8.305598,0.6,0.538208129685353,0.5317391304347826,"(0.6,)",0.06826086956521739,0.14,0.46347826086956523,0.46,0.4052173913043478,0.44,0.10434782608695652,0.08,0.36391304347826087,0.32,1.0607902405096943,8046.053749686758,6354,8444
4,50,8.486637,0.5,0.537462915601023,0.531063829787234,"(0.5,)",0.06723404255319149,0.02,0.46382978723404256,0.48,0.40595744680851065,0.44,0.10382978723404256,0.08,0.3651063829787234,0.42,1.0611224364103282,8052.319414406333,6113,8395
-1,50,8.667662,0.54,0.5376091089214952,0.53125,"(0.54,)",0.06708333333333333,0.06,0.46416666666666667,0.48,0.40625,0.42,0.10291666666666667,0.06,0.36583333333333334,0.4,1.0638903983931904,8049.0144632802085,6525,8617
-13,50,8.830691,0.64,0.5398078141568806,0.533469387755102,"(0.64,)",0.06612244897959184,0.02,0.4673469387755102,0.62,0.40530612244897957,0.36,0.10122448979591837,0.02,0.3653061224489796,0.34,1.0664853154401026,8051.364495312765,6299,8575
-8,50,9.005731,0.6,0.5405911586413824,0.5348,"(0.6,)",0.068,0.16,0.4668,0.44,0.4068,0.48,0.1,0.04,0.3652,0.36,1.0671286899607602,8059.405633774525,6396,8479
2,50,9.181777,0.52,0.5403104168175507,0.5345098039215687,"(0.52,)",0.07019607843137254,0.18,0.46431372549019606,0.34,0.40901960784313723,0.52,0.0996078431372549,0.08,0.3658823529411765,0.4,1.0636107661181795,8069.3897707532005,5807,8163
7,50,9.369805,0.48,0.5398156531089612,0.5334615384615384,"(0.48,)",0.07153846153846154,0.14,0.46192307692307694,0.34,0.41115384615384615,0.52,0.09961538461538462,0.1,0.3669230769230769,0.42,1.0580608275101226,8083.635218270754,5817,8226
0,50,9.554274,0.52,0.5400689051236444,0.5332075471698113,"(0.52,)",0.07207547169811321,0.1,0.4611320754716981,0.42,0.41245283018867923,0.48,0.09849056603773584,0.04,0.36830188679245285,0.44,1.0516961616678229,8106.133410333259,5639,8141
7,50,9.737308,0.5,0.5389560214216511,0.5325925925925926,"(0.5,)",0.07481481481481482,0.22,0.4577777777777778,0.28,0.41444444444444445,0.52,0.09925925925925926,0.14,0.36814814814814817,0.36,1.0449663607796207,8144.547821641756,5506,8079
1,50,9.928337,0.56,0.5392734169827837,0.5330909090909091,"(0.56,)",0.07381818181818182,0.02,0.4592727272727273,0.54,0.4127272727272727,0.32,0.1,0.14,0.3669090909090909,0.3,1.0411605612508943,8165.248256485282,6230,8412
15,50,10.124401,0.42,0.5366446175397988,0.5310714285714285,"(0.42,)",0.07285714285714286,0.02,0.45821428571428574,0.4,0.4132142857142857,0.44,0.10071428571428571,0.14,0.3682142857142857,0.44,1.0402979026212194,8176.212534370929,6046,8345
6,50,10.320445,0.48,0.5358610800440604,0.5301754385964912,"(0.48,)",0.07228070175438596,0.04,0.45789473684210524,0.44,0.41403508771929826,0.46,0.10035087719298245,0.08,0.36947368421052634,0.44,1.0400028461985105,8179.636030000224,6371,8454
-7,50,10.493472,0.58,0.5372323355281359,0.5310344827586206,"(0.58,)",0.07206896551724137,0.06,0.4589655172413793,0.52,0.4148275862068965,0.46,0.09896551724137931,0.02,0.37,0.4,1.0393029834937042,8183.255841048399,5956,8328
10,50,10.681526,0.46,0.5359302458485503,0.5298305084745762,"(0.46,)",0.07288135593220339,0.12,0.4569491525423729,0.34,0.4159322033898305,0.48,0.09932203389830509,0.12,0.3708474576271186,0.42,1.0360145952490514,8202.523889408536,5645,8209
-15,50,10.848564,0.68,0.5392729811197621,0.5323333333333333,"(0.68,)",0.07366666666666667,0.12,0.45866666666666667,0.56,0.414,0.3,0.09866666666666667,0.06,0.369,0.26,1.0325283072724782,8213.215198115697,6127,8294
4,50,11.0386,0.5,0.5385493883200577,0.5318032786885246,"(0.5,)",0.07377049180327869,0.08,0.4580327868852459,0.42,0.41508196721311474,0.48,0.09836065573770492,0.08,0.36983606557377047,0.42,1.0296922686842394,8215.008273201169,6087,8267
4,50,11.236639,0.52,0.5386076702883734,0.5316129032258065,"(0.52,)",0.07290322580645162,0.02,0.4587096774193548,0.5,0.41419354838709677,0.36,0.09870967741935484,0.12,0.3696774193548387,0.36,1.029496591190949,8193.836292746695,6487,8361
3,50,11.412679,0.52,0.5383336473487761,0.5314285714285715,"(0.52,)",0.07174603174603175,0.0,0.4596825396825397,0.52,0.41365079365079366,0.38,0.09873015873015872,0.1,0.36984126984126986,0.38,1.0282064597707428,8184.374354895409,5920,8087
1,50,11.588719,0.54,0.5388470674998056,0.5315625,"(0.54,)",0.07125,0.04,0.4603125,0.5,0.4128125,0.36,0.09875,0.1,0.3696875,0.36,1.0242850877824607,8189.914645306818,5967,8126
-3,50,11.766771,0.56,0.5394063611220862,0.532,"(0.56,)",0.07261538461538461,0.16,0.4593846153846154,0.4,0.41446153846153844,0.52,0.09815384615384615,0.06,0.3698461538461538,0.38,1.0198664281288097,8198.826985578213,5909,8189
-3,50,11.94281,0.58,0.5405182461681465,0.5327272727272727,"(0.58,)",0.07272727272727272,0.08,0.46,0.5,0.41363636363636364,0.36,0.09818181818181818,0.1,0.3690909090909091,0.32,1.0173720857096105,8200.735757031878,5916,8261
15,50,12.142855,0.42,0.5384611698865379,0.531044776119403,"(0.42,)",0.07253731343283581,0.06,0.45850746268656717,0.36,0.41492537313432837,0.5,0.09880597014925373,0.14,0.3701492537313433,0.44,1.0147520437347497,8210.63394687945,6023,8268
-4,50,12.318894,0.58,0.5387016995709775,0.5317647058823529,"(0.58,)",0.07235294117647059,0.06,0.45941176470588235,0.52,0.4147058823529412,0.4,0.09852941176470588,0.08,0.36970588235294116,0.34,1.0126797592659116,8215.007130162085,6055,8292
9,50,12.518131,0.44,0.537694604021099,0.5304347826086957,"(0.44,)",0.07159420289855073,0.02,0.4588405797101449,0.42,0.416231884057971,0.52,0.09797101449275362,0.06,0.3715942028985507,0.5,1.0110333874808701,8210.293258778316,6004,8307
0,50,12.696157,0.56,0.5381436016000587,0.5308571428571428,"(0.56,)",0.072,0.1,0.45885714285714285,0.46,0.41628571428571426,0.42,0.09828571428571428,0.12,0.37085714285714283,0.32,1.00723746523657,8214.851084979411,5916,8211
-10,50,12.863195,0.62,0.5392626917881523,0.532112676056338,"(0.62,)",0.07126760563380281,0.02,0.4608450704225352,0.6,0.4154929577464789,0.36,0.09746478873239436,0.04,0.3704225352112676,0.34,1.0041998873194256,8219.905618847843,5937,8195
-5,50,13.055238,0.58,0.5395856803104269,0.5327777777777778,"(0.58,)",0.07083333333333333,0.04,0.46194444444444444,0.54,0.415,0.38,0.09694444444444444,0.06,0.37027777777777776,0.36,1.0049811204006054,8205.810068779692,6901,8580
14,50,13.244415,0.42,0.5383446676016336,0.5312328767123288,"(0.42,)",0.07013698630136986,0.02,0.4610958904109589,0.4,0.4158904109589041,0.48,0.09726027397260274,0.12,0.3715068493150685,0.46,1.0053809417074138,8190.918772729864,6267,8370
-2,50,13.428448,0.54,0.5385189066722909,0.5313513513513514,"(0.54,)",0.07081081081081081,0.12,0.46054054054054056,0.42,0.4164864864864865,0.46,0.09648648648648649,0.04,0.37216216216216214,0.42,1.0028404144254532,8192.590449786716,6234,8411
-9,50,13.605497,0.6,0.5396690153087395,0.5322666666666667,"(0.6,)",0.07146666666666666,0.12,0.4608,0.48,0.41706666666666664,0.46,0.09546666666666667,0.02,0.3722666666666667,0.38,1.0022879300002767,8190.313308515409,6249,8453
1,50,13.784543,0.56,0.5403204300620119,0.5326315789473685,"(0.56,)",0.0718421052631579,0.1,0.4607894736842105,0.46,0.41657894736842105,0.38,0.09605263157894736,0.14,0.3713157894736842,0.3,1.0047695578324645,8179.061378875124,6339,8446
11,50,13.974573,0.48,0.5398510467661359,0.531948051948052,"(0.48,)",0.07116883116883117,0.02,0.4607792207792208,0.46,0.4155844155844156,0.34,0.09714285714285714,0.18,0.3709090909090909,0.34,1.0061071874275975,8174.05725131944,6092,8313
-2,50,14.152626,0.56,0.540713008217191,0.5323076923076923,"(0.56,)",0.07102564102564103,0.06,0.4612820512820513,0.5,0.4153846153846154,0.4,0.09692307692307692,0.08,0.3707692307692308,0.36,1.0049126368497976,8180.722349332891,5935,8188
4,50,14.351657,0.48,0.5396060539520661,0.5316455696202531,"(0.48,)",0.07113924050632911,0.08,0.46050632911392403,0.4,0.41645569620253164,0.5,0.09620253164556962,0.04,0.3721518987341772,0.48,1.004612923920722,8182.808612116887,6063,8325
5,50,14.5427,0.5,0.53985803355388,0.53125,"(0.5,)",0.07125,0.08,0.46,0.42,0.41675,0.44,0.09625,0.1,0.3725,0.4,1.0046224308565797,8188.302677022091,6027,8310
13,50,14.736757,0.42,0.5382118338029287,0.5298765432098765,"(0.42,)",0.0708641975308642,0.04,0.45901234567901233,0.38,0.4177777777777778,0.5,0.0962962962962963,0.1,0.37382716049382714,0.48,1.0040833628473764,8198.163061216506,5765,8272
6,50,14.920792,0.52,0.5382476396515032,0.5297560975609756,"(0.52,)",0.07170731707317073,0.14,0.4580487804878049,0.38,0.41780487804878047,0.42,0.09707317073170732,0.16,0.37317073170731707,0.32,1.0020987673706772,8220.773607620533,5983,8237
3,50,15.115842,0.5,0.5379440966391432,0.5293975903614457,"(0.5,)",0.07108433734939759,0.02,0.45831325301204817,0.48,0.4183132530120482,0.46,0.09662650602409639,0.06,0.3739759036144578,0.44,1.0006062905424133,8230.627271092237,6149,8332
-4,50,15.306885,0.58,0.5387545681071064,0.53,"(0.58,)",0.07071428571428572,0.04,0.4592857142857143,0.54,0.41785714285714287,0.38,0.09642857142857143,0.08,0.37357142857142855,0.34,1.0056974885271326,8213.110989885303,7272,8700
6,50,15.487911,0.5,0.5386474205768159,0.5296470588235294,"(0.5,)",0.06988235294117646,0.0,0.45976470588235296,0.5,0.41741176470588237,0.38,0.09670588235294118,0.12,0.3736470588235294,0.38,1.017460538612971,8178.0597562797,6915,8646
1,50,15.668967,0.52,0.5389710674582203,0.5295348837209303,"(0.52,)",0.06906976744186047,0.0,0.4604651162790698,0.52,0.4174418604651163,0.42,0.09627906976744185,0.06,0.3741860465116279,0.42,1.020914621446642,8167.729104522283,6685,8674
5,50,15.855008,0.48,0.5379876303886273,0.5289655172413793,"(0.48,)",0.06873563218390805,0.04,0.46022988505747126,0.44,0.41839080459770117,0.5,0.09586206896551724,0.06,0.37517241379310345,0.46,1.0222135733602546,8165.958931601599,6078,8471
-1,50,16.029042,0.56,0.5384845625555509,0.5293181818181818,"(0.56,)",0.0684090909090909,0.04,0.46090909090909093,0.52,0.41795454545454547,0.38,0.0959090909090909,0.1,0.37477272727272726,0.34,1.0233370802984079,8166.776063326085,5949,8383
-12,50,16.201087,0.66,0.5397906892818477,0.5307865168539326,"(0.66,)",0.06808988764044943,0.04,0.46269662921348315,0.62,0.4164044943820225,0.28,0.09573033707865168,0.08,0.3734831460674157,0.26,1.0257990691131003,8161.582258846816,6679,8570
11,50,16.389128,0.44,0.5385482714203648,0.5297777777777778,"(0.44,)",0.06755555555555555,0.02,0.4622222222222222,0.42,0.4171111111111111,0.48,0.09577777777777778,0.1,0.37444444444444447,0.46,1.0254667382183882,8162.745455685342,5874,8337
-4,50,16.564169,0.58,0.539423046396862,0.5303296703296704,"(0.58,)",0.06901098901098901,0.2,0.4613186813186813,0.38,0.41736263736263735,0.44,0.0956043956043956,0.08,0.3740659340659341,0.34,1.0248282590919457,8175.992030189955,6068,8398
-9,50,16.739208,0.62,0.5397175639894086,0.5313043478260869,"(0.62,)",0.06826086956521739,0.0,0.46304347826086956,0.62,0.41630434782608694,0.32,0.09521739130434782,0.06,0.3734782608695652,0.32,1.024856652421582,8185.713039961875,6312,8441
5,50,16.923484,0.5,0.5394454524757325,0.5309677419354839,"(0.5,)",0.06774193548387097,0.02,0.4632258064516129,0.48,0.4161290322580645,0.4,0.09526881720430108,0.1,0.37376344086021507,0.4,1.0242681189637073,8193.414168952266,6093,8300
-14,50,17.084505,0.68,0.5410763276545836,0.5325531914893618,"(0.68,)",0.06787234042553192,0.08,0.4646808510638298,0.6,0.4146808510638298,0.28,0.09510638297872341,0.08,0.3723404255319149,0.24,1.0230441757103066,8204.31956360482,6293,8351
-8,50,17.255544,0.6,0.5416592831116579,0.5332631578947369,"(0.6,)",0.06821052631578947,0.1,0.4650526315789474,0.5,0.4145263157894737,0.4,0.09452631578947368,0.04,0.3722105263157895,0.36,1.0241076958910786,8210.605708840892,6134,8388
-5,50,17.421462,0.6,0.542407487170241,0.5339583333333333,"(0.6,)",0.06854166666666667,0.1,0.46541666666666665,0.5,0.41375,0.34,0.09458333333333334,0.1,0.37145833333333333,0.3,1.0249073471442551,8223.476709887493,5977,8351
-10,50,17.586004,0.62,0.5429541966193097,0.5348453608247423,"(0.62,)",0.06989690721649484,0.2,0.46494845360824744,0.42,0.4142268041237113,0.46,0.09402061855670103,0.04,0.3711340206185567,0.34,1.0245057559819737,8239.99419191502,5709,8335
-20,50,17.738016,0.7,0.5447225714477227,0.536530612244898,"(0.7,)",0.07,0.08,0.46653061224489795,0.62,0.413265306122449,0.32,0.09306122448979592,0.0,0.3704081632653061,0.3,1.0236735454189785,8261.609727562833,5458,8236
-4,50,17.912327,0.58,0.5453552284027346,0.536969696969697,"(0.58,)",0.0701010101010101,0.08,0.4668686868686869,0.5,0.4131313131313131,0.4,0.09292929292929293,0.08,0.3701010101010101,0.34,1.022783948986013,8285.85024385269,5741,8315
-5,50,18.096362,0.58,0.5453234459022067,0.5374,"(0.58,)",0.0706,0.12,0.4668,0.46,0.4134,0.44,0.0926,0.06,0.37,0.36,1.0228241251721204,8298.128536843278,6183,8391
8,50,18.289398,0.44,0.5442161771374032,0.5364356435643565,"(0.44,)",0.07069306930693069,0.08,0.46574257425742577,0.36,0.41524752475247523,0.6,0.09207920792079208,0.04,0.3714851485148515,0.52,1.0223074533603649,8310.873917760884,5953,8353
-1,50,18.469661,0.56,0.5445011053054662,0.5366666666666666,"(0.56,)",0.0707843137254902,0.08,0.46588235294117647,0.48,0.4147058823529412,0.36,0.09215686274509804,0.1,0.3711764705882353,0.34,1.0220526173859175,8326.85311886349,6217,8431
0,50,18.657899,0.52,0.5438233683136025,0.536504854368932,"(0.52,)",0.07029126213592234,0.02,0.46621359223300973,0.5,0.4149514563106796,0.44,0.0916504854368932,0.04,0.3718446601941748,0.44,1.021645167804825,8334.370056408012,6215,8341
2,50,18.857929,0.5,0.543722166709843,0.5361538461538462,"(0.5,)",0.07019230769230769,0.06,0.4659615384615385,0.44,0.41596153846153844,0.52,0.09115384615384615,0.04,0.3726923076923077,0.46,1.022055504585942,8329.926054412797,6652,8554
3,50,19.048972,0.52,0.5439132711558807,0.536,"(0.52,)",0.06971428571428571,0.02,0.4662857142857143,0.5,0.4158095238095238,0.4,0.09123809523809524,0.1,0.37276190476190474,0.38,1.0257934997133769,8317.04484771939,6719,8573
13,50,19.240023,0.44,0.5430534542668043,0.5350943396226415,"(0.44,)",0.06962264150943397,0.06,0.46547169811320754,0.38,0.41641509433962265,0.48,0.09169811320754717,0.14,0.3732075471698113,0.42,1.0267968902807283,8312.83428204477,6203,8436
0,50,19.414062,0.56,0.5435707140589529,0.5353271028037383,"(0.56,)",0.06953271028037383,0.06,0.46579439252336446,0.5,0.4158878504672897,0.36,0.09196261682242991,0.12,0.37271028037383175,0.32,1.0264474337502236,8314.983666300583,5990,8272
11,50,19.615114,0.44,0.5426057482403119,0.5344444444444445,"(0.44,)",0.06944444444444445,0.06,0.465,0.38,0.41685185185185186,0.52,0.09203703703703704,0.1,0.3735185185185185,0.46,1.025688340480833,8319.266966739662,6293,8440
7,50,19.810152,0.48,0.5423380573351453,0.5339449541284403,"(0.48,)",0.06935779816513761,0.06,0.46458715596330274,0.42,0.4170642201834862,0.44,0.09211009174311927,0.1,0.37394495412844037,0.42,1.0260742671824126,8320.39504173073,6399,8500
7,50,20.004201,0.46,0.5417104253121855,0.5332727272727272,"(0.46,)",0.06963636363636364,0.1,0.4636363636363636,0.36,0.4183636363636364,0.56,0.09181818181818181,0.06,0.3749090909090909,0.48,1.0280705739755052,8312.422388684903,6322,8447
9,50,20.194251,0.46,0.5411416430676678,0.5326126126126126,"(0.46,)",0.06936936936936937,0.04,0.46324324324324323,0.42,0.4189189189189189,0.48,0.0918918918918919,0.1,0.3754954954954955,0.44,1.0296026757809824,8305.341252601069,6412,8419
