#{"t_start": 1678576007.289781, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,failure_shared_disjointness,episode_failure_shared_disjointness,shared_counter,episode_shared_counter,dpp_counter,episode_dpp_counter,compactness,throughput,available_slots_working,available_slots_backup
-8,50,2.759017,0.6,0.5833590629762059,0.56125,"(0.6,)",0.1225,0.1,0.43875,0.5,0.41375,0.44,0.09875,0.04,0.34,0.36,1.1186909416389743,9570.278473682514,5827,8242
-3,50,2.941202,0.54,0.5816584437750068,0.56,"(0.54,)",0.12470588235294118,0.16,0.43529411764705883,0.38,0.42,0.52,0.09411764705882353,0.02,0.3458823529411765,0.44,1.079834440272014,9644.584431804904,5782,8189
-5,50,3.111382,0.6,0.5861992906424803,0.5622222222222222,"(0.6,)",0.12777777777777777,0.18,0.43444444444444447,0.42,0.41888888888888887,0.4,0.09444444444444444,0.1,0.3433333333333333,0.3,1.0572364671168086,9674.517098189595,5656,8120
-18,50,3.269875,0.7,0.5930057406818524,0.5694736842105264,"(0.7,)",0.13263157894736843,0.22,0.4368421052631579,0.48,0.41789473684210526,0.4,0.09157894736842105,0.04,0.3389473684210526,0.26,1.0373808936627387,9690.134138351523,5875,8243
4,50,3.457902,0.5,0.5900255002740684,0.566,"(0.5,)",0.133,0.14,0.433,0.36,0.423,0.52,0.091,0.08,0.343,0.42,1.0146746261029298,9709.906853335633,5720,8182
-7,50,3.62764,0.6,0.5907514800963009,0.5676190476190476,"(0.6,)",0.13428571428571429,0.16,0.43333333333333335,0.44,0.4238095238095238,0.44,0.08952380952380952,0.06,0.34285714285714286,0.34,0.9961798993105263,9736.106149495257,5536,8083
-12,50,3.793863,0.64,0.5926950226244344,0.5709090909090909,"(0.64,)",0.13545454545454547,0.16,0.4354545454545454,0.48,0.42454545454545456,0.44,0.08727272727272728,0.04,0.3418181818181818,0.32,0.9754734561421295,9781.59781006211,5490,8066
1,50,3.973896,0.52,0.5919325873739467,0.568695652173913,"(0.52,)",0.13478260869565217,0.12,0.4339130434782609,0.4,0.4260869565217391,0.46,0.08608695652173913,0.06,0.3452173913043478,0.42,0.9610831077331803,9820.827743429838,5209,8007
-21,50,4.119159,0.74,0.5975853532612293,0.5758333333333333,"(0.74,)",0.14166666666666666,0.3,0.43416666666666665,0.44,0.4241666666666667,0.38,0.085,0.06,0.33916666666666667,0.2,0.9452776607650845,9881.600499036795,5060,7962
-18,50,4.274208,0.7,0.6026912451782918,0.5808,"(0.7,)",0.1528,0.42,0.428,0.28,0.4264,0.48,0.0832,0.04,0.336,0.26,0.9305657251271281,9952.552836576859,5136,7972
-18,50,4.434589,0.7,0.6065976476353835,0.5853846153846154,"(0.7,)",0.16153846153846155,0.38,0.4238461538461539,0.32,0.4246153846153846,0.38,0.08153846153846153,0.04,0.3330769230769231,0.26,0.9152672157317466,10021.836749232792,5363,7984
-22,50,4.585625,0.76,0.6127234583222527,0.5918518518518519,"(0.76,)",0.16444444444444445,0.24,0.4274074074074074,0.52,0.4192592592592593,0.28,0.08148148148148149,0.08,0.32666666666666666,0.16,0.904179116799027,10061.338946395972,5478,7999
-2,50,4.755663,0.58,0.6125387279023146,0.5914285714285714,"(0.58,)",0.16642857142857143,0.22,0.425,0.36,0.41785714285714287,0.38,0.08285714285714285,0.12,0.32571428571428573,0.3,0.8932699277837979,10111.08814250941,5051,7865
-2,50,4.934984,0.58,0.6107655555066274,0.5910344827586207,"(0.58,)",0.1696551724137931,0.26,0.42137931034482756,0.32,0.4186206896551724,0.44,0.08413793103448276,0.12,0.32482758620689656,0.3,0.8780620544380588,10198.661180883406,5093,7793
-26,50,5.083011,0.78,0.617358145372739,0.5973333333333334,"(0.78,)",0.168,0.12,0.42933333333333334,0.66,0.4146666666666667,0.3,0.08266666666666667,0.04,0.32,0.18,0.8673193138359698,10255.12825137085,5362,7862
7,50,5.280055,0.48,0.6140069596597499,0.5935483870967742,"(0.48,)",0.1664516129032258,0.12,0.4270967741935484,0.36,0.4180645161290323,0.52,0.0832258064516129,0.1,0.3232258064516129,0.42,0.8583519998589688,10289.376042154325,5652,8055
4,50,5.473101,0.52,0.6117732303925243,0.59125,"(0.52,)",0.16625,0.16,0.425,0.36,0.419375,0.46,0.084375,0.12,0.324375,0.36,0.8513038934269958,10284.520889645471,6001,8223
-6,50,6.14225,0.58,0.6095871164039108,0.5909090909090909,"(0.58,)",0.16363636363636364,0.08,0.42727272727272725,0.5,0.42,0.44,0.08303030303030302,0.04,0.32606060606060605,0.38,0.8487557811604878,10279.769962862778,5751,8129
-19,50,6.298296,0.7,0.6138344098649442,0.5941176470588235,"(0.7,)",0.16588235294117648,0.24,0.42823529411764705,0.46,0.42,0.42,0.0811764705882353,0.02,0.3247058823529412,0.28,0.8458824147907251,10288.528709723014,5677,8124
-1,50,6.479336,0.52,0.6120985230670898,0.592,"(0.52,)",0.1662857142857143,0.18,0.4257142857142857,0.34,0.42342857142857143,0.54,0.07942857142857143,0.02,0.32857142857142857,0.46,0.8422860455625094,10309.461109000385,5451,8061
-7,50,6.64843,0.62,0.6140687201156455,0.5927777777777777,"(0.62,)",0.16833333333333333,0.24,0.42444444444444446,0.38,0.42333333333333334,0.42,0.08,0.1,0.32722222222222225,0.28,0.8364858361987915,10339.819808372175,5548,8044
-3,50,6.829428,0.56,0.6137478267638893,0.5918918918918918,"(0.56,)",0.16864864864864865,0.18,0.42324324324324325,0.38,0.4243243243243243,0.46,0.07945945945945945,0.06,0.3286486486486486,0.38,0.8310754328269729,10359.492118661266,5570,8095
-11,50,6.991451,0.66,0.6158701836483916,0.5936842105263158,"(0.66,)",0.16894736842105262,0.18,0.42473684210526313,0.48,0.4231578947368421,0.38,0.08,0.1,0.3263157894736842,0.24,0.8264937882123147,10378.917511058798,5423,8010
-16,50,7.157489,0.68,0.617928762003123,0.5958974358974359,"(0.68,)",0.17025641025641025,0.22,0.4256410256410256,0.46,0.42256410256410254,0.4,0.07897435897435898,0.04,0.3251282051282051,0.28,0.8212519238807928,10401.166917022758,5729,8106
-9,50,7.331657,0.62,0.6187332510613486,0.5965,"(0.62,)",0.169,0.12,0.4275,0.5,0.422,0.4,0.0785,0.06,0.325,0.32,0.8174732728891178,10412.36037906534,5966,8125
-15,50,7.49528,0.68,0.6204213988946659,0.5985365853658536,"(0.68,)",0.1702439024390244,0.22,0.42829268292682926,0.46,0.4214634146341463,0.4,0.07804878048780488,0.06,0.3234146341463415,0.26,0.8133122577330681,10404.372295922163,5822,8072
-4,50,7.677343,0.56,0.6200306334727842,0.5976190476190476,"(0.56,)",0.17047619047619048,0.18,0.42714285714285716,0.38,0.42428571428571427,0.54,0.07714285714285714,0.04,0.3252380952380952,0.4,0.8093523136709003,10399.605490870512,5847,8076
-13,50,7.836861,0.68,0.6214000037204457,0.5995348837209302,"(0.68,)",0.1697674418604651,0.14,0.4297674418604651,0.54,0.4223255813953488,0.34,0.07767441860465116,0.1,0.3227906976744186,0.22,0.8065749833167806,10384.955561963649,5872,8211
-13,50,8.002902,0.64,0.6222265798055066,0.6004545454545455,"(0.64,)",0.16954545454545455,0.16,0.4309090909090909,0.48,0.4222727272727273,0.42,0.07636363636363637,0.02,0.3231818181818182,0.34,0.8035708572460456,10381.950675151595,5406,7978
-13,50,8.169946,0.66,0.6225515995505042,0.6017777777777777,"(0.66,)",0.1688888888888889,0.14,0.4328888888888889,0.52,0.42133333333333334,0.38,0.076,0.06,0.32222222222222224,0.28,0.798249116635652,10382.898591722404,5593,8008
-13,50,8.334113,0.66,0.6235959160245595,0.6030434782608696,"(0.66,)",0.1691304347826087,0.18,0.4339130434782609,0.48,0.4221739130434783,0.46,0.07565217391304348,0.06,0.32130434782608697,0.28,0.794972613500263,10377.910222397593,5588,8079
-12,50,8.49537,0.66,0.6249002557544757,0.6042553191489362,"(0.66,)",0.17063829787234042,0.24,0.43361702127659574,0.42,0.4221276595744681,0.42,0.07574468085106383,0.08,0.32,0.26,0.7920000344735528,10372.608960156831,5601,8124
-3,50,8.673395,0.54,0.6234269572667881,0.6029166666666667,"(0.54,)",0.16833333333333333,0.06,0.4345833333333333,0.48,0.42291666666666666,0.46,0.07458333333333333,0.02,0.3225,0.44,0.7911156237013327,10362.541375756024,5525,8193
-24,50,8.828445,0.74,0.6263702351600947,0.6057142857142858,"(0.74,)",0.1673469387755102,0.12,0.4383673469387755,0.62,0.4220408163265306,0.38,0.07306122448979592,0.0,0.3212244897959184,0.26,0.7909783839204095,10357.647145820847,5805,8324
-14,50,8.993475,0.66,0.6266628545361675,0.6068,"(0.66,)",0.1684,0.22,0.4384,0.44,0.4228,0.46,0.0724,0.04,0.3208,0.3,0.7919137528819219,10349.492444716034,5756,8308
-13,50,9.149517,0.66,0.6276572630544788,0.6078431372549019,"(0.66,)",0.17176470588235293,0.34,0.43607843137254904,0.32,0.4243137254901961,0.5,0.07215686274509804,0.06,0.32,0.28,0.7908334315252492,10356.19079590035,5323,8065
-4,50,9.315555,0.6,0.6279165340559715,0.6076923076923076,"(0.6,)",0.17346153846153847,0.26,0.43423076923076925,0.34,0.4257692307692308,0.5,0.07307692307692308,0.12,0.3192307692307692,0.28,0.7876357025263203,10371.93562029918,5115,7965
-11,50,9.488594,0.62,0.6290577209190986,0.6079245283018868,"(0.62,)",0.17433962264150943,0.22,0.4335849056603774,0.4,0.4271698113207547,0.5,0.07207547169811321,0.02,0.32,0.36,0.7840201986953258,10387.750065921731,5283,7967
-1,50,9.666634,0.56,0.6278344755440113,0.607037037037037,"(0.56,)",0.17703703703703705,0.32,0.43,0.24,0.4288888888888889,0.52,0.0725925925925926,0.1,0.32037037037037036,0.34,0.7808310293160723,10403.323286160465,5066,7884
-10,50,9.833657,0.66,0.6287452582433616,0.608,"(0.66,)",0.1781818181818182,0.24,0.4298181818181818,0.42,0.42727272727272725,0.34,0.07345454545454545,0.12,0.3185454545454545,0.22,0.776676865040688,10427.679991565146,5360,7983
-5,50,10.00471,0.58,0.6279961841355147,0.6075,"(0.58,)",0.17821428571428571,0.18,0.42928571428571427,0.4,0.42892857142857144,0.52,0.07321428571428572,0.06,0.3192857142857143,0.36,0.7746636446928156,10443.279403159017,4883,7880
-10,50,10.179748,0.62,0.6283936253229173,0.607719298245614,"(0.62,)",0.17789473684210527,0.16,0.4298245614035088,0.46,0.42947368421052634,0.46,0.07263157894736842,0.04,0.3196491228070175,0.34,0.771530334351745,10468.933384623535,5277,8102
-16,50,10.333784,0.68,0.6299867205223261,0.6089655172413793,"(0.68,)",0.1782758620689655,0.2,0.4306896551724138,0.48,0.4296551724137931,0.44,0.07206896551724137,0.04,0.31896551724137934,0.28,0.7691489243995769,10496.005878757323,4919,7967
0,50,10.509823,0.54,0.628761613445744,0.6077966101694915,"(0.54,)",0.17864406779661016,0.2,0.42915254237288136,0.34,0.4308474576271186,0.5,0.07220338983050847,0.08,0.32,0.38,0.7667018322338134,10526.788101917207,4720,7872
-26,50,10.667865,0.76,0.6318848409796648,0.6103333333333333,"(0.76,)",0.18033333333333335,0.28,0.43,0.48,0.429,0.32,0.071,0.0,0.31866666666666665,0.24,0.7639397816016636,10559.394916942896,4947,7925
-10,50,10.841892,0.64,0.6323762759230459,0.6108196721311475,"(0.64,)",0.18131147540983605,0.24,0.42950819672131146,0.4,0.42950819672131146,0.46,0.07114754098360655,0.08,0.3180327868852459,0.28,0.761831237105245,10574.056337810425,5338,8053
-8,50,11.021928,0.6,0.6324053895966084,0.6106451612903225,"(0.6,)",0.18129032258064517,0.18,0.42935483870967744,0.42,0.43,0.46,0.07064516129032258,0.04,0.31870967741935485,0.36,0.7600745027433619,10576.58202532309,5372,7998
-11,50,11.182968,0.66,0.6331136922614713,0.6114285714285714,"(0.66,)",0.18063492063492065,0.14,0.4307936507936508,0.52,0.4282539682539683,0.32,0.07111111111111111,0.1,0.31746031746031744,0.24,0.7580623367316874,10573.631210468617,5447,7945
-9,50,11.348012,0.62,0.6337842685242554,0.6115625,"(0.62,)",0.179375,0.1,0.4321875,0.52,0.4275,0.38,0.0709375,0.06,0.3175,0.32,0.7561737297028052,10567.595273136942,5495,8022
-7,50,11.523051,0.6,0.6339243382062426,0.6113846153846154,"(0.6,)",0.17969230769230768,0.2,0.4316923076923077,0.4,0.4289230769230769,0.52,0.07076923076923076,0.06,0.31784615384615383,0.34,0.7540385241262388,10558.36909782855,5477,8041
-14,50,11.678087,0.68,0.6353589009229541,0.6124242424242424,"(0.68,)",0.17939393939393938,0.16,0.43303030303030304,0.52,0.42818181818181816,0.38,0.07090909090909091,0.08,0.31666666666666665,0.24,0.7517878683838696,10550.848439146406,5253,7964
-6,50,11.848124,0.6,0.6347099241030358,0.6122388059701492,"(0.6,)",0.1808955223880597,0.28,0.43134328358208956,0.32,0.4298507462686567,0.54,0.07104477611940299,0.08,0.31671641791044775,0.32,0.7488590535311971,10561.44649300485,5174,7959
-21,50,11.999159,0.74,0.6361922247341618,0.6141176470588235,"(0.74,)",0.18294117647058825,0.32,0.43117647058823527,0.42,0.4288235294117647,0.36,0.07088235294117647,0.06,0.315,0.2,0.7462858599981095,10572.456252841772,5296,8033
-2,50,12.194202,0.52,0.6352252183078437,0.6127536231884058,"(0.52,)",0.1817391304347826,0.1,0.4310144927536232,0.42,0.4310144927536232,0.58,0.06985507246376811,0.0,0.3173913043478261,0.48,0.7451079365455329,10567.874231498865,5650,8170
1,50,12.380244,0.54,0.6340806084626959,0.6117142857142858,"(0.54,)",0.18057142857142858,0.1,0.43114285714285716,0.44,0.43114285714285716,0.44,0.07028571428571428,0.1,0.318,0.36,0.743730216045724,10562.71504607268,5580,8093
-13,50,12.545281,0.64,0.6342647168628764,0.612112676056338,"(0.64,)",0.1791549295774648,0.08,0.43295774647887325,0.56,0.43014084507042255,0.36,0.06957746478873239,0.02,0.3183098591549296,0.34,0.742053508655249,10559.147080723063,5409,8013
-14,50,12.711307,0.68,0.6350204745811204,0.6130555555555556,"(0.68,)",0.17888888888888888,0.16,0.43416666666666665,0.52,0.42916666666666664,0.36,0.06972222222222223,0.08,0.31722222222222224,0.24,0.740272761650975,10548.590133168294,5868,8191
7,50,12.901362,0.48,0.6335745724290616,0.6112328767123287,"(0.48,)",0.1778082191780822,0.1,0.4334246575342466,0.38,0.4301369863013699,0.5,0.07013698630136986,0.1,0.3186301369863014,0.42,0.7391831061538477,10534.348466762662,5617,8135
-6,50,13.0744,0.58,0.6335056107949912,0.6108108108108108,"(0.58,)",0.17783783783783783,0.18,0.432972972972973,0.4,0.43108108108108106,0.5,0.06972972972972973,0.04,0.31945945945945947,0.38,0.7376523359977324,10529.134076765204,5381,8004
-12,50,13.243438,0.64,0.6340045885440923,0.6112,"(0.64,)",0.17813333333333334,0.2,0.43306666666666666,0.44,0.43093333333333333,0.42,0.06933333333333333,0.04,0.3194666666666667,0.32,0.7358053206263996,10522.806773871169,5514,8064
-8,50,13.416487,0.64,0.6344197760799171,0.611578947368421,"(0.64,)",0.1794736842105263,0.28,0.4321052631578947,0.36,0.4305263157894737,0.4,0.07,0.12,0.31842105263157894,0.24,0.7340373744887355,10519.950155777497,5553,8053
-2,50,13.593517,0.56,0.6342312576230974,0.610909090909091,"(0.56,)",0.1794805194805195,0.18,0.43142857142857144,0.38,0.43064935064935067,0.44,0.07012987012987013,0.08,0.31896103896103895,0.36,0.7334928818146083,10511.856308802853,5451,8014
-6,50,13.766545,0.62,0.6348604231400055,0.611025641025641,"(0.62,)",0.17871794871794872,0.12,0.4323076923076923,0.5,0.42948717948717946,0.34,0.07076923076923076,0.12,0.3182051282051282,0.26,0.7321507482086131,10510.276314886522,5613,7969
-8,50,13.942595,0.6,0.634274282089443,0.6108860759493671,"(0.6,)",0.17949367088607596,0.24,0.43139240506329113,0.36,0.43037974683544306,0.5,0.07037974683544304,0.04,0.3187341772151899,0.36,0.7305057383263841,10508.719300988758,5486,8004
3,50,14.125637,0.5,0.633308902521059,0.6095,"(0.5,)",0.17975,0.2,0.42975,0.3,0.431,0.48,0.07025,0.06,0.32025,0.44,0.7283393131429557,10517.520643857048,5070,7893
-9,50,14.299675,0.62,0.6332533037025279,0.6096296296296296,"(0.62,)",0.18123456790123457,0.3,0.4283950617283951,0.32,0.43209876543209874,0.52,0.07012345679012345,0.06,0.32024691358024693,0.32,0.7266876177568917,10527.631780554748,5182,7979
-1,50,14.477715,0.58,0.6326537410886801,0.6092682926829268,"(0.58,)",0.18170731707317073,0.22,0.4275609756097561,0.36,0.4319512195121951,0.42,0.07097560975609755,0.14,0.3197560975609756,0.28,0.7254722237615125,10541.079104503997,5390,8064
-8,50,14.652755,0.6,0.6328536715600164,0.6091566265060241,"(0.6,)",0.1816867469879518,0.18,0.4274698795180723,0.42,0.43180722891566264,0.42,0.07060240963855421,0.04,0.32024096385542167,0.36,0.7238265225727696,10555.321498839858,5193,7983
-15,50,14.817792,0.68,0.6341173298350222,0.61,"(0.68,)",0.18166666666666667,0.18,0.42833333333333334,0.5,0.4311904761904762,0.38,0.07047619047619047,0.06,0.31952380952380954,0.26,0.7233456969926766,10556.997583044136,5847,8197
0,50,15.007835,0.54,0.6335471437883182,0.6091764705882353,"(0.54,)",0.1807058823529412,0.1,0.4284705882352941,0.44,0.4308235294117647,0.4,0.07058823529411765,0.08,0.32023529411764706,0.38,0.7239606251129689,10541.179634474347,5975,8277
-4,50,15.186168,0.58,0.6335672014446663,0.6088372093023255,"(0.58,)",0.17953488372093024,0.08,0.42930232558139536,0.5,0.43046511627906975,0.4,0.07069767441860465,0.08,0.32046511627906976,0.34,0.7244879346062834,10530.911943614425,5814,8246
-6,50,15.362208,0.58,0.6328570109849534,0.6085057471264368,"(0.58,)",0.17954022988505747,0.18,0.4289655172413793,0.4,0.43149425287356324,0.52,0.0703448275862069,0.04,0.32114942528735635,0.38,0.7248241635216978,10526.357968924194,5680,8275
-8,50,15.537247,0.6,0.6324232872987164,0.6084090909090909,"(0.6,)",0.17909090909090908,0.14,0.4293181818181818,0.46,0.4315909090909091,0.44,0.07,0.04,0.3215909090909091,0.36,0.725381576852168,10524.582036422578,5710,8235
-15,50,15.701283,0.68,0.6328996752075063,0.6092134831460674,"(0.68,)",0.17752808988764046,0.04,0.431685393258427,0.64,0.4301123595505618,0.3,0.0698876404494382,0.06,0.3208988764044944,0.26,0.7268448022542677,10521.415209329567,5811,8316
0,50,15.877323,0.54,0.6322134168751048,0.6084444444444445,"(0.54,)",0.1768888888888889,0.12,0.4315555555555556,0.42,0.43022222222222223,0.44,0.07,0.08,0.32155555555555554,0.38,0.7274570201880004,10520.485155510036,5536,8253
-14,50,16.041353,0.66,0.6329222650614309,0.609010989010989,"(0.66,)",0.17802197802197803,0.28,0.430989010989011,0.38,0.43054945054945054,0.46,0.06967032967032967,0.04,0.3213186813186813,0.3,0.727118515723335,10528.95964141627,5597,8216
-20,50,16.203338,0.72,0.6336739357192943,0.6102173913043478,"(0.72,)",0.17782608695652175,0.16,0.4323913043478261,0.56,0.42934782608695654,0.32,0.06934782608695653,0.04,0.3204347826086957,0.24,0.726930164539668,10534.546675353438,5663,8242
-9,50,16.374395,0.6,0.6339075662138575,0.6101075268817204,"(0.6,)",0.17763440860215055,0.16,0.4324731182795699,0.44,0.42946236559139783,0.44,0.06881720430107527,0.02,0.3210752688172043,0.38,0.7266416990773953,10541.520038442733,5313,8158
-22,50,16.527444,0.74,0.6353092013500617,0.6114893617021276,"(0.74,)",0.1774468085106383,0.16,0.4340425531914894,0.58,0.4280851063829787,0.3,0.06851063829787234,0.04,0.32,0.22,0.7263704906463554,10549.061230715826,5653,8302
-14,50,16.687486,0.66,0.6355544754469371,0.612,"(0.66,)",0.17768421052631578,0.2,0.4343157894736842,0.46,0.42778947368421055,0.4,0.06821052631578947,0.04,0.3197894736842105,0.3,0.7261235747944491,10559.44509082106,5251,8182
-19,50,16.845501,0.72,0.6368084701451424,0.613125,"(0.72,)",0.178125,0.22,0.435,0.5,0.4272916666666667,0.38,0.068125,0.06,0.31875,0.22,0.7259277896789595,10569.947188251383,5528,8207
-13,50,17.009552,0.64,0.6367038352049776,0.6134020618556701,"(0.64,)",0.1781443298969072,0.18,0.4352577319587629,0.46,0.42783505154639173,0.48,0.06762886597938145,0.02,0.31896907216494846,0.34,0.7254594450755312,10578.996653779954,5108,8107
-30,50,17.152584,0.8,0.6386358025801452,0.6153061224489796,"(0.8,)",0.17857142857142858,0.22,0.43673469387755104,0.58,0.42653061224489797,0.3,0.06693877551020408,0.0,0.3177551020408163,0.2,0.7248191324619055,10590.085769753267,5164,8090
-11,50,17.317621,0.64,0.6390971359022167,0.6155555555555555,"(0.64,)",0.17919191919191918,0.24,0.43636363636363634,0.4,0.4264646464646465,0.42,0.06686868686868687,0.06,0.31757575757575757,0.3,0.7239912043339404,10603.064933804937,5144,8118
-20,50,17.472656,0.72,0.6398303455259802,0.6166,"(0.72,)",0.1802,0.28,0.4364,0.44,0.4266,0.44,0.0666,0.04,0.3168,0.24,0.7233631113880183,10618.728713631232,5371,8166
-2,50,17.658023,0.54,0.6390838092278618,0.6158415841584158,"(0.54,)",0.1803960396039604,0.2,0.43544554455445544,0.34,0.4283168316831683,0.6,0.06633663366336634,0.04,0.3178217821782178,0.42,0.7230534309700717,10635.7985353237,5261,8167
-13,50,17.816067,0.68,0.6394820136655949,0.6164705882352941,"(0.68,)",0.1807843137254902,0.22,0.4356862745098039,0.46,0.42745098039215684,0.34,0.06666666666666667,0.1,0.3168627450980392,0.22,0.7234362190922193,10654.705058682737,5325,8188
-13,50,17.98409,0.64,0.6393640064234231,0.6166990291262135,"(0.64,)",0.18038834951456312,0.14,0.4363106796116505,0.5,0.427378640776699,0.42,0.06621359223300971,0.02,0.3170873786407767,0.34,0.7235217455238884,10674.385127653948,5128,8080
-4,50,18.16513,0.56,0.6390153337527602,0.6161538461538462,"(0.56,)",0.18,0.14,0.43615384615384617,0.42,0.4282692307692308,0.52,0.06596153846153846,0.04,0.3178846153846154,0.4,0.722566703521383,10694.56450590457,5271,8106
-5,50,18.339183,0.6,0.6392557636788615,0.616,"(0.6,)",0.1798095238095238,0.16,0.4361904761904762,0.44,0.428,0.4,0.06628571428571428,0.1,0.3177142857142857,0.3,0.7223391200950396,10705.315836795748,5412,8230
-7,50,18.510215,0.62,0.6397040041956922,0.6160377358490566,"(0.62,)",0.1809433962264151,0.3,0.4350943396226415,0.32,0.4288679245283019,0.52,0.06660377358490566,0.1,0.3173584905660377,0.28,0.7228445958976079,10709.550450005101,5400,8201
-13,50,18.672258,0.68,0.6403738911151443,0.6166355140186915,"(0.68,)",0.18205607476635513,0.3,0.43457943925233644,0.38,0.42785046728971965,0.32,0.06691588785046729,0.1,0.31644859813084114,0.22,0.722512950647973,10717.255023446929,5379,8168
-9,50,18.841289,0.62,0.6404211082436361,0.6166666666666667,"(0.62,)",0.18314814814814814,0.3,0.4335185185185185,0.32,0.4288888888888889,0.54,0.06685185185185186,0.06,0.3164814814814815,0.32,0.7220167877179291,10725.705038543878,5289,8120
-3,50,19.028326,0.54,0.6398507497808604,0.6159633027522936,"(0.54,)",0.18330275229357798,0.2,0.4326605504587156,0.34,0.4299082568807339,0.54,0.06642201834862385,0.02,0.31761467889908257,0.44,0.7217665264016483,10729.227592483901,5325,8134
-16,50,19.197379,0.68,0.6404284730041324,0.6165454545454545,"(0.68,)",0.1849090909090909,0.36,0.43163636363636365,0.32,0.43127272727272725,0.58,0.06618181818181817,0.04,0.31727272727272726,0.28,0.7216539204317526,10729.07670354409,5648,8179
5,50,19.389422,0.5,0.6394982289925609,0.6154954954954955,"(0.5,)",0.18432432432432433,0.12,0.43117117117117115,0.38,0.4315315315315315,0.46,0.06648648648648649,0.1,0.31801801801801804,0.4,0.7222010262958722,10720.410744598845,5953,8271
